"DistC_10w_B4" "DistC_10w_C1" "DistC_10w_F6" "DistC_12w_A4" "DistC_12w_B1" "DistC_12w_E3" "DistC_14w_A3" "DistC_14w_C3" "DistC_14w_E4" "DistC_6w_A2" "DistC_6w_B2" "DistC_6w_F7" "DistC_6w_G3" "DistC_6w_G4" "DistC_6w_G5" "DistC_8w_B3" "DistC_8w_C2" "DistC_8w_D4"
"Rasal3" 2.152018 5.1955294 1.702891 2.612955 6.10801 5.941921 1.7250966 2.53389370533214 1.39978935 2.389856 1.808758 3.400206 1.588718 2.823328 2.3519959 3.951303 7.81973 1.54631
"Rasd1" 4.68072 13.5017 20.2252 7.31791 10.1917 11.1893 11.0309 2.70441 4.63957 11.1262 12.5349 12.8045 10.5486 15.4689 11.7359 16.4389 15.3835 12.639
"Rasd2" 0.463968 0.84365 2.53804 2.47249 2.192 3.69706 8.55876 0.211713 0.383217 12.5714 11.2949 10.2896 10.1634 10.080899 11.2114 9.36265 3.57906 4.44983
"Rasef" 20.17074812 22.4272638 40.9425816 22.728437926 28.46777 33.55076 44.9055912 5.7928106 7.5864198 44.0959487 55.449042 46.250735 39.4424243 40.75752 35.3105684 60.5536 31.98617 47.55417
"Rasgef1a" 2.636662 0.728843 1.747901 0.4385171 0.150033 0.255337 0.3293796 0.609916 0.783045 0.557698 0.0899175 0.2296758 0.2963141 0.55670600957321 0.2994059 0.486265 0.387945 0.2610271
"Rasgef1b" 4.62854 4.7585 6.5900049 7.0425296 10.0706613 9.4493906 12.8994375 1.9429180603066 1.84973 22.8367782 37.1762549 26.018905 32.318009 24.1423734 25.5339169 32.6373442 13.4733042 16.9467364
"Rasgef1c" 0.1750501 0.16874647 0.334458 0.6142813 0.189805 0.676257 0.33127 0.0336473 0.10752 0.888273 0.486613905 0.509631 0.641598 1.521456 1.181747 1.1044143 0.261596 0.0716044
"Rasgrf2" 0.5218366 0.65404243 0.4961329 0.3309043 0.5031565 0.8030907 1.3712886 0.1220015 0.0250203 1.1609436 1.4089139 1.135364 1.980637 1.295842 1.6836498 1.418694 0.4904701 0.9283373
"Rasgrp1" 1.393481 1.4654671 1.28123 0.725879 1.231561 1.72654 1.182487 0.31981 0.467565 1.648852 1.2718666 1.87471 0.864346 1.782473 1.55972 1.95814 2.308781 1.479088
"Rasgrp2" 3.9219848 4.4974849200835 4.39580680094535 3.8757402 9.428067051 8.722497 5.78203594 4.8464614977328 4.03851121797 8.755150742 6.54609380149468 7.92116330106441 8.3824597167536 10.436136 8.13446636952 9.1486714060642 11.5961522 3.52474130035627
"Rasgrp3" 2.188505 2.234301 1.83437103 1.633161 4.156892 7.861007 3.213438 0.5600610228271 0.39440850997735 7.007468 3.989808 5.998372 5.07347 6.546612 5.513322 7.4037115662 6.500723 2.55736000031228
"Rasgrp4" 0.9127082 0.2966773 0.579272 0.775866899947 0.49376735 0.379372 0.60573477875 0.302498 0.7006033 1.237268 0.3029 0.9124909 0.9548366 1.0766573 0.8750374 0.6352893 1.18449834 0.2158246
"Rasip1" 1.01422 1.30168 2.46609 1.4353 1.18998 1.44496 2.95891 0.450949 0.284166 4.45725 4.03219 4.62491 4.07938 5.07542 4.28206 4.39969 1.84972 1.18351
"Rasl10a" 0.0762486 0.318555 0.132912 0.378001 0.385668 0.527147 0.37093 0.100229 0.115498 0.641218 0.883053 0.59774 0.94673 0.989958 0.58144 0.767079 1.10687 0.336901
"Rasl10b" 0.010736 0.0801612 0.17541 0.454826 0.111977 0.1888362 0.479644 0.0501146 0 0.62138 0.771887 0.434474 0.730368 0.842001 0.76934 0.674767 0.325787 0.2064001
"Rasl11a" 8.93951 6.49034 5.47376 5.051981 5.09217 3.14124 3.71837 5.13655 5.77488 5.083370905 5.0439 5.7561 7.58318 6.79691 6.00785 8.0447 4.42831 2.03768
"Rasl11b" 1.55639 4.324722 4.40639 3.328589 3.1281011 3.944142 4.5827993 1.376184 0.922918 5.6213359 4.55812 6.91134 8.45538 8.230585 8.1046148 8.83325 4.1125343 3.00766
"Rasl12" 1.580736 2.0955837 2.2233164 2.376878 1.8940937 1.7337533 2.9779337 0.899082 0.8710157 3.3865716 3.4297249 3.414342 4.18453 5.1266786 3.8315862 5.2225438 2.5319245 1.4421182
"Rasl2-9" 0.893472 0.523143 0.805743 1.45202 1.03687 1.66064 0.702213 0.625605 0.671734 0.728445 0.412681 0.616799 1.28916 0.423036 0.966467 0.26773 1.05705 0.764485
"Rassf1" 34.765229 26.331936 23.818208 26.705716 27.889816 24.922917 19.693373 16.0045 19.1839900152 16.695548 14.366819 16.78892 17.096336 18.751945 14.8420547 21.097147 34.214537 21.375158
"Rassf10" 0.0671831 0.188023 0.2239 0.326345 0.200095 0.256492 0.449542 0 0.0501785 0.4063 0.729799 0.69351 0.668786 0.705315 0.754935 0.814302 0.380673 0.315304
"Rassf2" 2.8038881 3.8260468 6.0637125 4.274986 5.15974 7.182418 8.549285 0.6871582 0.5503694 10.479821 9.4712936 11.206781 9.399665 12.683459 11.5527309 9.4316557 8.865663 5.5889565
"Rassf3" 26.124 29.9207 36.777843 39.722054 43.0202 46.696302 56.82949 10.0681 15.9633 56.046669 56.7821 58.0197 59.852249 59.5841 55.015417 51.9353 59.3385 46.986
"Rassf4" 1.11718 1.1117424 2.7210266 0.8091159 1.217814 1.4533794 2.6202136 0.349073 0.327495 3.1505277 2.8557787 3.474768 2.0256146 3.2453519 2.603171 3.295228 3.191609 1.929258
"Rassf5" 4.47289 3.361152 2.941993 2.362599 4.065266 5.460716 3.594157 1.554 1.66675 4.716163 3.161992 5.15006 3.357486 5.22174302902 3.810405 5.445573 7.933925 2.54014
"Rassf6" 29.393983 24.0584059 29.0011133 22.999013 26.7755972 26.83117 28.3744325 17.638107404 23.9166861 28.4605135 28.5316501 31.872956 24.9382799 21.4519756 23.5154229 37.081231 25.3762104 29.019173
"Rassf7" 49.00033 44.246319 43.987494 72.41368 65.9441 54.010896 45.745269 30.428845 35.511782 46.195247 44.746931 49.265114 59.316157 47.178833 44.765265 48.373 78.89803 54.003475
"Rassf8" 1.023947 1.034951 2.787511 1.389069 2.382679 2.346457 4.735267 0.9772168 0.5493114 4.794949 6.791752 4.641389 3.7598629 5.6909693 4.62022 5.23533 2.429518 1.2055082
"Rassf9" 0.2281695 0.2210861 0.327345 0.6457704 1.0468302 1.311329 2.3609751 0.13938 0.146871 3.5405431 5.00682 3.92591 4.2177747 4.0415378 4.0185766 3.861951 1.4509901 1.775355
"Raver1" 9.34944 15.5401 46.8085 13.1434 11.6907 22.326 32.6121 1.88397 2.24856 41.1158 39.7076 44.9413 34.7801 38.4444 37.8647 48.066 27.8819 46.3822
"Raver2" 0.2705716 0.7476256 1.399457 1.1557083 0.589006 0.795193 2.043226 0.275315 0.367122 2.6007762 2.29966 2.7335594 1.96511 2.9433867 2.7178252 2.1155862 1.285236 1.3418945
"Rb1" 11.3018588 10.222254 17.789767 10.622911 13.276756 18.676328 14.5782364 11.53265 4.75385 15.8724696 21.402668 18.989664 14.853899 14.594153 17.134907 26.44919 16.246537 23.070843
"Rb1cc1" 26.9034374 21.2332697 23.127149 15.4187611 21.165516 20.03060815 26.2949643 10.9380183 17.3978511 29.4578345 31.0083023 26.4943394 26.4807208 26.3639187 25.1937851 42.530869 23.8041826 36.843275
"Rbak" 1.35709 1.8533495 1.9728958361 2.304823 2.657757 3.783357 2.245198 0.9119402 0.912347 2.6534658 2.825095 2.330362698663 2.754283 2.732934 2.59741 3.37933 2.999983 1.687498
"Rbbp4" 50.814855 45.524471 49.6527877 33.511587 40.020716 43.460107 43.324833 27.1135482 35.09949 43.596079 49.1406775 46.3070203 39.417581 44.263424 39.002322 51.228902 44.44972 46.3790942
"Rbbp5" 8.685375 8.82962 15.7704825 6.190169 7.283482 12.156866 16.554523 1.8020793 2.961217 19.015503 19.26968 19.075263 12.651036 11.626147 15.71482 23.151861 9.79351909943 17.92728
"Rbbp6" 5.120189 6.591761 9.719055 5.9636421 7.639834 8.7606536 13.487224 3.8843 2.739259 14.609816 12.1884595 12.509213 11.276298 12.097542 12.887655 13.950569 7.768302 13.490774
"Rbbp7" 95.160656 83.635834 140.303712 58.548878 60.219463 85.730808 102.151292 21.26428 32.888092 113.59641 133.29014 130.466063 96.15567 105.745459 102.272717 128.510866 77.91404 138.6400309
"Rbbp8" 11.781483 8.9076492 10.2223874 6.7479006 6.9694548 9.7958972 8.2366329 3.8684364 5.6389788 7.2474683 9.1447833 10.0186765 7.5194167 8.0096995 6.5435948 11.6139024 8.8861861 11.6924299
"Rbbp8nl" 0.0758177 0.0992487 0.319172 0.433852 0.412112 0.649845 0.380562 0 0.0226769 0.707466 0.629148 1.0524 0.863995 0.688908 0.91073 0.738764 0.638317 0.770275
"Rbbp9" 7.352486 7.09022 7.5780984 8.3522231 8.110423 8.5018153 13.49118 3.42801 5.03058 14.698 11.902551 11.611769 13.552 11.5404 13.462022 14.4808 9.47708 8.33842
"Rbck1" 26.704607 46.955276 72.750023 40.579266 42.901222 43.90607 45.343999 11.8093207 18.126693 53.977358 43.732904 60.456807 63.0687209 61.175837 59.1698532 56.3379932 60.8217718 61.6040268
"Rbfa" 16.87881 18.42554 22.325754 25.5839 20.7328 22.05415 17.54151 12.2051 13.79389 18.4465 18.33004 22.02178 29.752785 24.799716 23.8354 20.598537 26.41239 16.135908
"Rbfox1" 0.0341358 0.0965096 0.2841903 0.11859683 0.177288 0.0118772 0.3429448 0 0 0.471914 0.796967 0.5658191 0.382296 0.234855 0.754144 0.4532806 0.1588563 0.628862
"Rbfox2" 6.014693 7.8744227 14.5894270023708 6.864894 7.390516 7.9712543 19.289885 1.146219 2.1032262 27.462323 23.924872 25.554064 18.684631 26.795577 24.572321 23.7680138057 11.3947582 16.919631
"Rbfox3" 0.0122145 0.0423572 0.2232745 0.17088459 0.02580341 0.039213 0.27561 0 0.0182557 0.540024 0.454253 0.531854 0.9545403 0.4100247 0.5086518 0.6966688 0.26317402 0.6604268
"Rbis" 331.68955 234.934184 145.518966 224.992118 252.265411 215.11159 121.594499 573.12491 550.877919 98.19229 133.942892 114.199369 101.569536 112.20433 93.00009 104.570699 153.206538 137.362403
"Rbks" 10.766822 13.998801 11.096238 14.155234 17.33903 17.755613 16.562854 9.20952 11.6817 14.771062 12.918696 9.782153 15.0734 11.793814 11.541165 16.555323 18.9032 16.351538
"Rbl1" 11.907576 12.390119 15.110558 9.8225313 13.321978 13.500171 12.169146 2.414181 3.566161 11.894922 11.536265 13.95333 11.18008 10.837389 10.831424 13.15533 13.983714 18.466471
"Rbl2" 6.4178177 6.5336540067862 8.201189 11.718897 12.4682334 13.402567 17.0889 2.02948 2.57099980147 19.925336 18.9453479 17.2695 14.862612721 15.928528 17.607629 21.208369381 17.31252 15.654748
"Rbm10" 7.9327752 10.045328 22.8889886 8.875862358 9.584599 13.734547000713 15.387017 1.616774 2.2898125 18.7305464 18.323499 18.11921 18.5068372 16.183715 14.5363494001951 24.333352 17.903117 20.0261930010415
"Rbm11" 0.2618166 0.208369 0.0298385 0.143479 0.135092 0.20079 0.160813 0 0.249298 0.176794 0.123631 0.2005714 0.231214 0.239639 0.388992661842 0.160569 0.0154575 0.0381853
"Rbm12" 2.530381 3.906489 9.91825 2.148807 2.66119 3.917849 6.89542 0.61098622 1.008178115 7.2836 8.208071 7.547937 5.47355 7.46191 3.645626 7.99805 4.364776 9.25135
"Rbm12b1" 1.115861 0.869128136 1.06385 0.8409981 1.257427 1.4986564 1.002292 0.0960192 2.123386 1.312679 1.26143 1.623875 0.7402889 1.00133 2.164907 1.80633 1.458404 0.613753
"Rbm12b2" 3.17348 2.978325 3.616738 2.823122 3.367138 3.576871 4.234757 0.902301 0.933087 4.745534 4.36523 3.56971 2.854977 3.350178 3.476287 4.21729 3.009012 4.09401
"Rbm14" 7.538962 9.10925 30.28799 6.613628 7.5344 10.09568 16.97727841 1.11544 2.30816 22.61888 37.25696 29.57205 16.22777 23.52743 21.240563 24.41853 14.63875 28.74477
"Rbm15" 2.86797 2.28246 4.3139 1.971254 2.047267 2.94326 5.39999 0.517631 0.965317 5.65025 3.79223 4.7218 3.12619 4.22323 3.26632 4.85186 2.77388 5.01716
"Rbm15b" 2.89373 5.4348 12.9551 4.27143 4.02305 6.53401 12.5308 0.936418 0.856312 14.6945 12.2242 12.8335 8.48381 10.0814 10.1655 13.0074 7.89581 12.3009
"Rbm17" 25.564194 44.241984 62.069812 43.88959 36.97661 45.07393 48.644222 13.13381 22.46240324575 46.95912 46.052879 49.176183 55.046276 51.415759 43.742403 58.96797 53.275773 54.05365
"Rbm18" 20.8216304 15.7783923 13.07109 12.4946577 14.197354 15.096725 14.6363416 8.3643997 12.5432344 15.4766772 13.923303 16.2846327 14.09378 12.8653199 13.71111 16.6935569 11.9992704 12.97539
"Rbm19" 4.92376 4.700104 11.199156 2.780551 2.236142 4.085821 4.17898 2.798381 5.188986 7.3107146696 7.58643 7.645905 6.854485656 7.945567 5.59914 7.676824 5.674706 5.64440400227342
"Rbm20" 0.42028 0.31476 0.3908179 0.8253671 0.6910741 0.989581 0.619482 0.2746993 0.0924478 1.16445 1.0643083 1.692294 1.11633 1.490993 1.2175715 1.0796497 0.791677 0.686097
"Rbm22" 15.126175 18.350809 27.9867337 15.270803 15.729091 21.626807 27.278158 4.1026195 7.1800717 30.1470655 30.0959639 31.725875 28.4360928 24.651868 27.3327245 38.765454 22.460953 29.9601241
"Rbm24" 1.89281 2.256052 2.35053 2.20297 2.112364 2.91909 1.28319 1.552333 1.3648 2.188595 1.206572 1.07048979 0.852797 1.28129 1.46106 1.31416 3.07004 2.479767
"Rbm25" 13.192758 15.9678074 33.6491121 13.1129757 13.1241367 18.8739725 26.69154021 2.327685 2.89767404 30.6320577 29.6886001 30.9375447 22.6770183 27.8234790120182 29.5312062 28.3730899 22.1211462 36.7182275461
"Rbm26" 11.066587 8.1231679 10.852829 5.940202 8.066471 9.903666 10.068605 3.058542 4.2073936 10.255702 8.586037 8.717394 6.682433 8.284664 7.38954 10.950744 8.040296 11.073867
"Rbm27" 4.13271000007829 4.2658600174807 8.58902 2.91848799897552 3.56469 5.64155 9.32472 0.925753 1.319778 10.28925 9.31231 8.95868 6.83583 6.92448 6.60295 11.26547 5.42515 10.4323
"Rbm28" 4.8562455 6.103901 13.256942 5.537402 5.857799 7.94597 8.685549 1.03314 1.393567 9.927706 8.553037 9.353632 9.353366 8.969243 8.81192100024099 10.070548 8.996916 9.648671
"Rbm3" 638.396106 455.064536 350.476771 392.8079335 266.9615725 290.4103543 263.5366055 470.711944 654.1475861 169.0054049 243.15384856 153.8017876 215.487688 224.187278 192.5852794 275.657777 337.908481 333.9750212
"Rbm33" 2.837646 3.535383 8.317212 4.802998 6.079991 7.135583 10.786321 2.287354 1.135878 11.003625 11.109599 13.468844 9.681215 10.817888 12.395891 13.429777 7.960851 11.562464
"Rbm34" 9.28641 10.48505 9.51711519 7.3983034 7.7460748 9.705256 7.04391 5.05635 6.525578 7.51818 6.52345 7.08501 6.5284558 5.0329763 5.503042 7.8494472 8.7286166 7.00416
"Rbm38" 10.311979 18.0866966 18.0200288297 12.339594 13.097579 21.294605 23.317964 2.334969 5.0073088 22.3162796 23.742647 25.244706 21.6769532 26.489378 25.616991 25.507344 23.665138 21.079695
"Rbm39" 104.904496 88.3889774 90.309155 78.958267 98.546637 111.8705281 102.082098 29.6167535 42.3127912447 97.24731 88.468927 93.490424 70.3577424 78.536467 70.0411407 102.7800465 96.6297238 99.301773
"Rbm4" 22.7733446 20.116219 27.792952 17.581254 17.480639 18.07958 16.998787 11.046289 13.751491 20.003145 15.491967 17.834783 13.005143 14.718253 12.667721 20.617522 24.934081 24.69609
"Rbm41" 1.9099687 1.428327 2.4298336 1.1901199 2.166828 1.9612335 1.3473616 0.1921042 0.1788768 3.043961 1.4739558 2.02780300135998 1.228618 1.5930187663031 1.924304 2.359053 2.4907078 2.1236351
"Rbm42" 36.2274754 42.035 66.1716 36.2956 32.805736 38.6867 52.4087 9.54368 19.442538 58.0989 51.2772 66.672264 72.2882383 61.2952 60.6758 57.444048 63.804 61.5927
"Rbm43" 9.97403 13.562079 15.18919 8.5782888 12.950057 9.711092 10.880641 4.811822 7.253713 10.32107 9.185059 11.569797 10.473481 14.611455 10.1311613 12.903251 12.655563 12.81584
"Rbm45" 16.3963 18.6891 23.4886 15.127 15.4695 16.158 19.5441 6.02543 10.6236 26.0027 20.3002 26.5942 26.2786 23.4167 20.6167 23.6682 26.5775 26.4218
"Rbm46" 0.2036805 0.1778379 0.1559727 0.309988 0.317343 0.364292 0.329105 0.3932027 0.143195 0.549511 0.307341 0.3330923 0.344408 1.039611 0.653099 0.778642 0.29504 0.2580156
"Rbm47" 17.793447 24.264214174 71.4491000009684 18.875035072 20.7329176 38.299416 58.326181 3.272811635467 4.1857774 73.48160611 87.666764 80.168046 73.070189262 96.175968 99.280413 76.968163 50.51194219 91.529885
"Rbm48" 2.894291 2.605866 3.250748 2.074042 4.15979 2.378091 4.474327 1.0802564 1.16239 5.592194 4.820936 3.5447 4.40354 3.2093778 3.11044139057 4.64316 4.19691 5.24065
"Rbm4b" 3.3473725 3.84282191 4.739524 4.0293025 4.508774 4.7986806 6.123218 1.12230807 1.867062 7.599963 7.61293319 6.112744 5.2629352 5.23274757 5.223352 7.238609 5.220572 4.3852673
"Rbm5" 20.0044675065953 18.4218811 23.8504898 19.4558065 19.8139152 23.4173255 29.1204632 4.3664078 5.451596009542 33.3132902 29.1131462 27.6842793 20.3626977 22.7370551 19.7856012 35.737308 23.9819196 31.7873088
"Rbm6" 6.7049168 9.89476718009 16.9473645 8.48414007 11.198851 14.5870803 16.2805848 2.9556241 2.7182964 16.8856617 13.5905983 17.3842354 16.906113 14.5615898 13.5490977 18.0078276 12.144288 15.6282138
"Rbm7" 90.670734 55.710166 38.423978 51.903373 63.285083 48.476508 44.208872 65.92786 74.669792 37.850553 38.010097 33.252673 30.578315 30.545535 30.188065 42.21896 43.894725 35.882285
"Rbm8a" 13.602054 21.2251415 23.9616209 17.3483805 16.3316427 18.7516908 15.7684015 10.00373 19.47238 18.722762 15.2430666 23.3929542 23.579085 19.76238 17.89163 21.7125133 24.2017163 19.063985
"Rbms1" 26.54276 13.41236 22.90539 9.42393 12.73205 14.122477 16.35041 5.447344 7.622481 20.12998 20.56804 20.34974 16.2961 19.97541 16.58399 27.37224 17.84793 20.91365
"Rbms2" 9.7988585 13.8792889 21.5790489 15.5158007 15.896029 18.6707372 23.736455 5.497263 4.816759 33.580158 26.1779 29.9463098 30.023144 35.256618 33.652237 31.810167 23.525496 24.677927
"Rbms3" 0.5748455 0.9034046 1.4370137 0.5818078 0.753354 0.604305 1.6058683 0.3334962 0.1606697 3.6708718 2.4470024 2.8875402 2.6340649 3.52798529 2.7947614 3.0979548 1.051125806 0.8518135
"Rbmx" 13.038101 17.57563 25.203179 13.261773 13.75523 15.74915 20.3887 3.655827 7.802973 20.136452 21.11703 21.428358 17.37573 21.318989 18.603158 23.48758 17.88522 30.305608
"Rbmx2" 5.080925 4.814433 5.12467 3.137 2.98838 3.78695 2.74684 2.28261 2.40273 2.63231 1.60669 3.02404 2.19565 1.58574 1.89607 5.57637 3.840033 3.69288
"Rbmxl1" 23.09059 30.457 42.2438 20.84356 22.71162 24.99453 27.8652 10.636446 13.75706 25.2704 24.699 26.8544 21.4751 24.8283 21.1115 25.1243 28.8018 26.1507
"Rbp1" 7.5058 3.7845 1.89779 3.57842 4.76427 3.6041 2.33273 10.799 11.9753 3.08449 3.91334 3.49231 2.7964 4.55034 3.82776 3.30275 4.45795 1.06978
"Rbp2" 51.72007 76.5524 65.849762 88.596281 84.0775 101.1963 101.516638 44.6119 46.48903 135.0876 94.173526 101.342411 186.314002 134.398347 159.65144 74.7401 94.490366 75.131004
"Rbp4" 6.86327 16.74032 18.64289 12.1270089 14.884908 11.924866 16.036833 11.06243 11.23928 28.705462 16.742651 16.33539 20.7921 22.209333 20.98655 20.50495 18.2228 9.456854
"Rbp7" 1.21377 1.89483 2.26351 4.600737 5.2802 2.3759 2.30512 8.26605 2.48352 4.61158 2.143429 2.44774 3.30713 4.87179 3.33459 2.20963 3.38793 2.38899
"Rbpj" 7.3117275 7.1024615 11.2841661 5.4056872 5.7793624 8.4373068 15.6569439 1.66192 3.232857 19.047666 19.3485604 18.4018967 13.8490071 16.6415528 16.356636 20.2601306 10.259229 13.8917927
"Rbpj-ps3" 3.67438 4.65408 11.0504 4.91523 4.18303 6.7263 14.0752 0.142731 0.591868 17.6797 15.553 16.5105 15.4 16.2888 17.7405 17.99 10.8573 12.9402
"Rbpjl" 0.174314 0.2185121 0.0518203 0.1891107 0.1950688 0.379826 0.101523 0 0.04247752 0.1880265 0.138161211259 0.1914866 0.1829349 0.187464 0.261956 0.2811728 0.116902 0.0795817
"Rbpms" 10.2063221 18.9660879 25.736822 24.3862498 18.258456 22.3119141 45.078613 6.267436515 6.947269 58.9654257 49.737536 51.685522 52.14327 70.7211705447 59.3796037 62.1751982355 30.786017 21.961313
"Rbpms2" 1.8673 5.018818 8.029271 6.1122784 5.254731 6.6182389 13.92784 0.774119 2.00751 16.030486 14.310205 14.056996 15.568777 17.840807 17.785447 13.177538 7.691613 6.512344
"Rbsn" 2.7844152 2.8948588 5.9597501 3.1282042 2.624409 4.2660577 6.7114542 0.573432 0.846908 6.9618097 7.1860421 7.0155969 7.2486633 5.6841097 6.6069931 7.7113908 5.389839 6.2347711
"Rbx1" 176.021194 112.338308 87.087218 94.181297 97.904184 95.02093 70.396458 171.860488 183.124457 63.98722 72.254306 67.9627047 61.463421 60.979405 58.326098 70.376765 78.789645 73.580183
"Rc3h1" 2.96077 2.39377 5.513135 2.73423 3.4664793 4.4842937 6.641218 0.60098202236 1.12879460123 8.25998 8.56032 8.35747 5.937563 7.576398 7.196956 7.85301 4.4933087 8.855919
"Rc3h2" 4.7678899 3.31827206 4.4521196 3.0834946 4.0297985 4.7647157 4.7891855 1.6071232 1.8131188 5.4018011 5.0421936 4.2236363 3.6743711 4.0814412 4.43145 5.0489077 4.1910008 5.9726327
"Rcan1" 13.407466 13.168977 17.7841632 15.073000006398 13.9097020086721 15.87511612 20.78106697 4.63414369136493 6.8274890826211 21.498040951 23.744682641 24.1806500004406 25.5880100499363 21.801161 23.4263400702919 24.7008905 21.75939016236 19.61683
"Rcan2" 0.371877 0.8693188 1.564223 1.464398 0.890744 1.251906 4.0665633 0.240897 0.258352 5.022992 4.053894 3.87545 4.873997 5.251866 5.902466 5.109798 1.25026000667239 0.908742
"Rcan3" 4.449197 4.002308 6.290394 6.49638 5.603832 6.884538 11.674692 1.665833 3.74406 14.012647 13.557218 13.061678 14.91474 15.105384 14.753591 13.218279 8.401496 9.228805
"Rcbtb1" 9.5454299 14.8813607 17.839146 12.902507 16.0357925 18.136 17.2065172 4.736993941375 6.5811130205724 18.2827441 20.947221 18.989435 19.420209 17.8622804 16.0862376 20.522832 19.85138 25.1086671
"Rcbtb2" 18.7843341457646 16.5328774484 18.6019893 16.62644792508 17.9338251 15.7043146 18.5409468 16.135096 12.941521 21.0071006 18.5239753 16.6643072403815 18.2044239631 17.8206627 17.6060511 22.324691432 21.1445823076716 17.457851
"Rcc1" 16.370457 17.07753 33.492462 15.2746704 15.325311 16.75467023235 13.796929 4.1664 7.339491 15.281541 12.184569 15.129543 12.777363 12.5253 12.72508576 16.812025 18.390241 18.551572
"Rcc1l" 11.010415 11.26495 15.9959 9.0934945 8.645795 8.979348 8.0908148 3.942913 6.85299 10.406508 8.67368 9.804812 12.230363 11.1486823 7.10021 10.847624 8.8631058 9.55105
"Rcc2" 12.851972 21.842541 50.47992 19.659743 17.959437 30.252777 44.16228 2.66116 4.44767 55.223036 52.10546 57.887162 52.622606 55.165978 53.153387 50.908774 35.44242 44.038944
"Rccd1" 2.5399339 0.9622002 0.8497605 1.3289838 2.5112994 1.1919667 1.4143129 0.56707237 0.6595891494695 1.625089 1.2204188 1.475022 1.4698605 2.103191 1.25997177518 1.4526902 3.4437809 0.5929865
"Rce1" 32.906888 29.121653 42.005506 32.886978 30.125948 34.999066 37.006319 18.940472 24.473992 38.1046046 36.516731 38.7489483 46.301236 40.461345 43.249823 37.489113 44.69938741698 40.324412
