"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"23699";"Tenm1";"TENM1";NA;NA;-1,03215610904767;NA;NA;"down";NA
"10895";"Igkc";"IGKV1D-16";1;NA;1,57574278810478;NA;NA;"up";NA
"24343";"Tnfrsf8";"TNFRSF8";1;2,56611986997553;1,38153575733331;NA;"up";"up";NA
"17757";"Pi16";"PI16";NA;NA;-1,48583435526183;NA;NA;"down";NA
"21787";"Slc15a1";"SLC15A1";5;NA;-1,34661669111739;NA;NA;"down";NA
"18003";"Pln";"PLN";3;NA;1,01702114356478;NA;NA;"up";NA
"15896";"Nutm2";"NUTM2B";NA;NA;1,12216732207613;NA;NA;"up";NA
"6744";"Frrs1l";"FRRS1L";NA;NA;-1,07995132946486;NA;NA;"down";NA
"13882";"Meiob";"MEIOB";NA;NA;-1,38696350868394;NA;NA;"down";NA
"6742";"Frmpd4";"FRMPD4";NA;NA;-1,0592770410304;NA;NA;"down";NA
"8371";"Has1";"HAS1";2;NA;2,56799916087435;NA;NA;"up";NA
"1584";"Batf3";"BATF3";2;NA;1,18040153958797;NA;NA;"up";NA
"5026";"Dio3os";"DIO3OS";NA;NA;-1,09130713887311;NA;NA;"down";NA
"25360";"Ugt1a10";"UGT1A7";NA;-2,45548837394979;-1,06700822566774;NA;"down";"down";NA
"5558";"Ehd3";"EHD3";NA;1,21896144939364;1,0529245216962;NA;"up";"up";NA
"21805";"Slc16a9";"SLC16A9";3;-1,90303209423794;-1,11034769818577;NA;"down";"down";NA
"3687";"Col6a1";"COL6A1";5;NA;1,11506516296578;NA;NA;"up";NA
"13384";"Madcam1";"MADCAM1";NA;2,53432781109682;1,11672109198061;NA;"up";"up";NA
"20296";"Rbm24";"RBM24";1;NA;-1,27683309015881;NA;NA;"down";NA
"11543";"Itln1";"ITLN2";1;NA;2,63340288132596;NA;NA;"up";NA
"17508";"Pde4b";"PDE4B";NA;1,58724372695541;1,21515526515765;NA;"up";"up";NA
"7149";"Gjc1";"GJC1";NA;1,03321905135734;1,20026574896692;NA;"up";"up";NA
"21757";"Slamf7";"SLAMF7";NA;1,04210905014867;1,01761448644628;NA;"up";"up";NA
"14803";"Msc";"MSC";NA;1,50219224220492;1,07357601440454;NA;"up";"up";NA
"10083";"Ighv1-11";"IGHV1-8";NA;NA;1,80452836423065;NA;NA;"up";NA
"9855";"Ighv1-11";"IGHV1-58";NA;NA;1,643080291056;NA;NA;"up";NA
"4508";"Dclk3";"DCLK3";5;NA;1,10154821734131;NA;NA;"up";NA
"21781";"Slc13a2";"SLC13A2";NA;-1,35658661597109;-1,3135647134357;NA;"down";"down";NA
"23935";"Tktl1";"TKTL1";NA;NA;1,10648922012838;NA;NA;"up";NA
"11104";"Igkv18-36";"IGKV3D-15";NA;NA;1,13696474216671;NA;NA;"up";NA
"12093";"Kng1";"KNG1";NA;NA;-1,19194994240283;NA;NA;"down";NA
"7534";"Grpr";"GRPR";NA;NA;1,34973412649706;NA;NA;"up";NA
"10869";"Igkc";"IGKV1D-12";1;NA;1,46412759367776;NA;NA;"up";NA
"24316";"Tnf";"TNF";1;1,79270815579092;1,26990605625539;NA;"up";"up";NA
"2513";"Ccdc60";"CCDC60";NA;NA;1,09230885037066;NA;NA;"up";NA
"11719";"Kcnk15";"KCNK15";NA;NA;-1,23694560400156;NA;NA;"down";NA
"23976";"Tm4sf20";"TM4SF20";1;-1,13003886260525;1,55892303075815;NA;"down";"up";NA
"20780";"Ropn1l";"ROPN1L";NA;NA;1,49085925350363;NA;NA;"up";NA
"13995";"Mgp";"MGP";NA;NA;1,08028786661455;NA;NA;"up";NA
"310";"Adamts6";"ADAMTS6";NA;NA;1,01933337000479;NA;NA;"up";NA
"11582";"Jakmip1";"JAKMIP1";NA;2,31981931145484;1,2212254675808;NA;"up";"up";NA
"1922";"Gm13889";"C11orf96";NA;NA;1,09797544678918;NA;NA;"up";NA
"5067";"Dlk2";"DLK2";NA;NA;1,1524428888038;NA;NA;"up";NA
"23066";"St8sia3";"ST8SIA3";5;NA;-1,23187247878526;NA;NA;"down";NA
"16002";"Olfml2b";"OLFML2B";5;1,44079144152887;1,20932281450711;NA;"up";"up";NA
"10523";"Ighv5-12";"IGHV3-7";1;NA;1,15030807510049;NA;NA;"up";NA
"8917";"Hoxd10";"HOXD10";NA;NA;-1,44353936626873;NA;NA;"down";NA
"20778";"Ropn1";"ROPN1";NA;NA;-1,13647910902003;NA;NA;"down";NA
"7194";"Glra2";"GLRA2";NA;-1,97600641852329;-1,54755859061505;NA;"down";"down";NA
"24342";"Tnfrsf4";"TNFRSF4";1;1,73833200600996;1,26352956637423;NA;"up";"up";NA
"2593";"Ccl3";"CCL3L1";1;NA;2,13249711952146;NA;NA;"up";NA
"837";"Ankrd45";"ANKRD45";NA;NA;1,25848542317986;NA;NA;"up";NA
"6475";"Fgf7";"FGF7";NA;1,06463080948556;1,20472149846096;NA;"up";"up";NA
"10778";"Igkc";"IGKV1-33";1;NA;1,64319885604968;NA;NA;"up";NA
"10464";"Ighv5-12";"IGHV3-43";1;NA;1,72907187789611;NA;NA;"up";NA
"1270";"Asb5";"ASB5";NA;NA;-1,28037452280079;NA;NA;"down";NA
"8952";"Hrh2";"HRH2";NA;2,15194527810137;1,44641451721083;NA;"up";"up";NA
"25172";"Twist1";"TWIST1";NA;NA;1,54460923183975;NA;NA;"up";NA
"20000";"Pyy";"PYY";NA;NA;-1,12428485782808;NA;NA;"down";NA
"1504";"Axdnd1";"AXDND1";NA;NA;1,08287181357831;NA;NA;"up";NA
"4982";"Dhh";"DHH";NA;NA;1,25100716262691;NA;NA;"up";NA
"18343";"Ppp1r1a";"PPP1R1A";NA;NA;-1,0199718046731;NA;NA;"down";NA
"10649";"Ighv12-3";"IGHV4-39";NA;NA;1,28763384501658;NA;NA;"up";NA
"26233";"Zbtb32";"ZBTB32";NA;NA;1,4519048158618;NA;NA;"up";NA
"7553";"Gsg1";"GSG1";NA;NA;-1,30020916719946;NA;NA;"down";NA
"22733";"Spock3";"SPOCK3";NA;NA;-1,24103288533178;NA;NA;"down";NA
"5260";"Dpp10";"DPP10";NA;-1,5037020814954;-1,44531669846399;NA;"down";"down";NA
"24344";"Tnfrsf9";"TNFRSF9";1;2,91579047570849;1,43165903545926;NA;"up";"up";NA
"2730";"Cd38";"CD38";1;1,87509005039187;1,06997174134491;NA;"up";"up";NA
"1881";"Btn1a1";"BTN1A1";4;NA;1,12338977362235;NA;NA;"up";NA
"15632";"Notch3";"NOTCH3";5;NA;1,10707893775156;NA;NA;"up";NA
"10531";"Ighv10-1";"IGHV3-72";5;NA;1,16615721790479;NA;NA;"up";NA
"17467";"Pcsk1";"PCSK1";NA;1,97312077663611;1,07123301859622;NA;"up";"up";NA
"224";"Actc1";"ACTC1";5;NA;1,35641144476554;NA;NA;"up";NA
"2166";"Car1";"CA1";5;-2,51181560020858;-1,33034849744067;NA;"down";"down";NA
"14475";"Mmp9";"MMP9";1;2,43694935196833;1,46213057713047;NA;"up";"up";NA
"19953";"Pvalb";"PVALB";NA;NA;1,2278016569919;NA;NA;"up";NA
"22094";"Slc5a10";"SLC5A10";NA;NA;-1,04568589661829;NA;NA;"down";NA
"24494";"Tpte";"TPTE2";NA;1,35398487124336;1,18935777206517;NA;"up";"up";NA
"3852";"Crabp1";"CRABP1";NA;NA;-1,16425111575262;NA;NA;"down";NA
"20094";"Rab6b";"RAB6B";5;NA;-1,01665001758742;NA;NA;"down";NA
"24336";"Tnfrsf18";"TNFRSF18";NA;NA;1,07817904657317;NA;NA;"up";NA
"3667";"Col1a2";"COL1A2";5;NA;1,1620976618275;NA;NA;"up";NA
"17447";"Pck1";"PCK1";3;-2,17698440720282;-1,33516302326156;NA;"down";"down";NA
"23055";"St6gal2";"ST6GAL2";NA;NA;-1,52781177604852;NA;NA;"down";NA
"25374";"Ugt2a3";"UGT2A3";NA;-1,79045659949656;-1,20256279955654;NA;"down";"down";NA
"10384";"Ighv5-12";"IGHV3-20";1;NA;1,35634338095708;NA;NA;"up";NA
"23777";"Tfap2a";"TFAP2A";NA;NA;1,27937062433478;NA;NA;"up";NA
"10670";"Ighv12-3";"IGHV4-61";NA;NA;1,24681764841029;NA;NA;"up";NA
"21730";"Six1";"SIX1";NA;NA;1,66094314574171;NA;NA;"up";NA
"1259";"Asb11";"ASB11";1;NA;1,12707000380782;NA;NA;"up";NA
"11004";"Igkv1-110";"IGKV2-28";2;NA;1,44043252272094;NA;NA;"up";NA
"19849";"Ptgds";"PTGDS";NA;2,17792437106896;1,35927589047684;NA;"up";"up";NA
"2582";"Ccl22";"CCL22";NA;2,45946358187918;1,22525919257701;NA;"up";"up";NA
"10364";"Ighv5-12";"IGHV3-13";1;NA;1,2737894123854;NA;NA;"up";NA
"7412";"Gpr3";"GPR3";NA;NA;1,14381151689808;NA;NA;"up";NA
"13286";"Ltbp2";"LTBP2";3;1,27884855421442;1,10755777501732;NA;"up";"up";NA
"15718";"Nr4a3";"NR4A3";NA;1,09893322510488;1,55808040414456;NA;"up";"up";NA
"9798";"Ighv1-11";"IGHV1-46";NA;NA;1,19658066139221;NA;NA;"up";NA
"22203";"Slitrk3";"SLITRK3";5;NA;-1,15636933089682;NA;NA;"down";NA
"11209";"Igsf21";"IGSF21";NA;NA;-1,17330989728508;NA;NA;"down";NA
"24129";"Tmem200c";"TMEM200C";NA;NA;1,17371700464335;NA;NA;"up";NA
"24742";"Trdn";"TRDN";NA;NA;-1,39783516236026;NA;NA;"down";NA
"3685";"Col5a2";"COL5A2";5;NA;1,04142537681724;NA;NA;"up";NA
"21100";"S1pr5";"S1PR5";1;NA;1,10897474500384;NA;NA;"up";NA
"7399";"Gpr176";"GPR176";NA;1,33757280721429;1,16155390380228;NA;"up";"up";NA
"12972";"Lilra6";"LILRB1";1;1,59357547184941;1,0117851193723;NA;"up";"up";NA
"25768";"Vasn";"VASN";NA;NA;1,13979034738013;NA;NA;"up";NA
"23163";"Stra6";"STRA6";NA;NA;1,59508377299761;NA;NA;"up";NA
"9410";"Igf2bp3";"IGF2BP3";NA;NA;1,50984152580186;NA;NA;"up";NA
"2567";"Ccl3";"CCL18";1;1,50420182907777;1,52181267460934;NA;"up";"up";NA
"10713";"Igkc";"IGKV1-12";1;NA;1,17219210788301;NA;NA;"up";NA
"20406";"Reg3a";"REG3A";NA;4,19264541245202;NA;NA;"up";NA;NA
"4781";"AY761185";"DEFA5";NA;4,09615087354743;NA;NA;"up";NA;NA
"1747";"Bmp3";"BMP3";5;-3,84330806579099;NA;NA;"down";NA;NA
"4825";"AY761185";"DEFA6";NA;3,74569821286707;NA;NA;"up";NA;NA
"6165";"Fam3b";"FAM3B";1;3,4604740820922;NA;NA;"up";NA;NA
"21932";"Slc26a2";"SLC26A2";5;-3,29841125519605;NA;NA;"down";NA;NA
"25347";"Ugt1a1";"UGT1A1";NA;-3,18858535057084;NA;NA;"down";NA;NA
"78";"Abcg2";"ABCG2";NA;-2,99386771737524;NA;NA;"down";NA;NA
"5133";"Dnah8";"DNAH8";5;2,9399029436512;NA;NA;"up";NA;NA
"11277";"Il21r";"IL21R";NA;2,77993650326755;NA;NA;"up";NA;NA
"21434";"Serpina3a";"SERPINA3";NA;2,77734802985576;NA;NA;"up";NA;NA
"1054";"Aqp8";"AQP8";3;-2,65297393907404;NA;NA;"down";NA;NA
"17900";"Pla2g2d";"PLA2G2D";2;2,62330638364382;NA;NA;"up";NA;NA
"25870";"Vnn1";"VNN1";NA;2,53505163929122;NA;NA;"up";NA;NA
"2679";"Cd19";"CD19";4;2,51514081563688;NA;NA;"up";NA;NA
"19424";"Prap1";"PRAP1";NA;-2,48527761661813;NA;NA;"down";NA;NA
"2755";"Cd72";"CD72";NA;2,48036855749347;NA;NA;"up";NA;NA
"5150";"Dnajb3";"DNAJB3";NA;-2,47015728947219;NA;NA;"down";NA;NA
"26135";"Xpnpep2";"XPNPEP2";5;-2,46198360366509;NA;NA;"down";NA;NA
"11281";"Il22ra2";"IL22RA2";NA;2,45143380488276;NA;NA;"up";NA;NA
"22048";"Slc3a1";"SLC3A1";1;-2,43478652334152;NA;NA;"down";NA;NA
"21357";"Sell";"SELL";1;2,43378814571478;NA;NA;"up";NA;NA
"13291";"Ltf";"LTF";1;2,41901865555097;NA;NA;"up";NA;NA
"8827";"Hmgcs2";"HMGCS2";3;-2,40735863363343;NA;NA;"down";NA;NA
"25356";"Ugt1a2";"UGT1A5";NA;-2,38093113084386;NA;NA;"down";NA;NA
"25368";"Ugt1a10";"UGT1A9";NA;-2,37985106853938;NA;NA;"down";NA;NA
"2700";"Cd22";"CD22";NA;2,34959617842125;NA;NA;"up";NA;NA
"364";"Adgrg3";"ADGRG3";NA;2,33169308390928;NA;NA;"up";NA;NA
"25354";"Ugt1a2";"UGT1A4";NA;-2,3253914753072;NA;NA;"down";NA;NA
"17138";"Otop2";"OTOP2";NA;-2,32400582660465;NA;NA;"down";NA;NA
"21792";"Slc16a1";"SLC16A1";5;-2,31382956446685;NA;NA;"down";NA;NA
"25352";"Ugt1a2";"UGT1A3";NA;-2,31060433690311;NA;NA;"down";NA;NA
"17513";"Pde6a";"PDE6A";3;-2,30721957480871;NA;NA;"down";NA;NA
"11581";"Jak3";"JAK3";NA;2,28819662891436;NA;NA;"up";NA;NA
"8384";"Havcr1";"HAVCR1";1;-2,28137622263018;NA;NA;"down";NA;NA
"11302";"Il4i1";"IL4I1";NA;2,27879295387408;NA;NA;"up";NA;NA
"7649";"Guca2a";"GUCA2A";3;-2,26409006903504;NA;NA;"down";NA;NA
"4154";"Cxcl13";"CXCL13";NA;2,24288469540498;NA;NA;"up";NA;NA
"23980";"Tm6sf2";"TM6SF2";NA;-2,24082483501075;NA;NA;"down";NA;NA
"21004";"Rtel1";"RTEL1";NA;2,23614296585389;NA;NA;"up";NA;NA
"17330";"Pax5";"PAX5";NA;2,22471878938526;NA;NA;"up";NA;NA
"6409";"Fcrl5";"FCRL3";NA;2,22097585418817;NA;NA;"up";NA;NA
"2082";"C3";"C3";NA;2,21098887137618;NA;NA;"up";NA;NA
"13036";"Lipc";"LIPC";1;-2,21041641979654;NA;NA;"down";NA;NA
"3849";"Cr1l";"CR1";NA;2,20539158756909;NA;NA;"up";NA;NA
"24781";"Trhde";"TRHDE";NA;-2,17947413568926;NA;NA;"down";NA;NA
"7650";"Guca2b";"GUCA2B";NA;-2,178479541636;NA;NA;"down";NA;NA
"22120";"Slc6a20a";"SLC6A20";5;2,17617755017615;NA;NA;"up";NA;NA
"22088";"Slc51a";"SLC51A";NA;-2,17523704931643;NA;NA;"down";NA;NA
"24755";"Treml2";"TREML2";NA;2,1715074958535;NA;NA;"up";NA;NA
"15186";"Nat8";"NAT8B";3;-2,15404954594248;NA;NA;"down";NA;NA
"876";"Anpep";"ANPEP";5;-2,14936731934155;NA;NA;"down";NA;NA
"13896";"Mep1a";"MEP1A";5;-2,14840429174482;NA;NA;"down";NA;NA
"3268";"Chp2";"CHP2";3;-2,14507567325025;NA;NA;"down";NA;NA
"17483";"Pdcd1";"PDCD1";1;2,13948780821083;NA;NA;"up";NA;NA
"51";"Abcb11";"ABCB11";NA;-2,13872711089124;NA;NA;"down";NA;NA
"5762";"Eomes";"EOMES";NA;2,12501949360366;NA;NA;"up";NA;NA
"14765";"Ms4a1";"MS4A1";1;2,11533036600554;NA;NA;"up";NA;NA
"8981";"Hsd17b2";"HSD17B2";NA;-2,1067800491626;NA;NA;"down";NA;NA
"5130";"Dnah7a";"DNAH7";NA;-2,09938610602804;NA;NA;"down";NA;NA
"13303";"Luzp2";"LUZP2";NA;-2,09708550965587;NA;NA;"down";NA;NA
"357";"Adgrf1";"ADGRF1";1;2,08654049542066;NA;NA;"up";NA;NA
"6385";"Fcer2a";"FCER2";5;2,06796142488849;NA;NA;"up";NA;NA
"2758";"Cd79b";"CD79B";1;2,06559557180953;NA;NA;"up";NA;NA
"21809";"Slc17a4";"SLC17A4";NA;-2,06356856474508;NA;NA;"down";NA;NA
"4171";"Cxcr5";"CXCR5";NA;2,06213172097179;NA;NA;"up";NA;NA
"3851";"Cr2";"CR2";NA;2,06104035337095;NA;NA;"up";NA;NA
"7192";"Glp2r";"GLP2R";NA;-2,05011094431786;NA;NA;"down";NA;NA
"21380";"Sema7a";"SEMA7A";1;2,03544622611632;NA;NA;"up";NA;NA
"2400";"Cbx2";"CBX2";NA;2,02814878503655;NA;NA;"up";NA;NA
"23634";"Tcl1";"TCL1A";NA;2,00023428287808;NA;NA;"up";NA;NA
"18252";"Pou2f2";"POU2F2";NA;1,99963526895569;NA;NA;"up";NA;NA
"15702";"Nr1h4";"NR1H4";1;-1,98739997209402;NA;NA;"down";NA;NA
"19642";"Prrx1";"PRRX1";NA;1,98705832146949;NA;NA;"up";NA;NA
"23921";"Tincr";"TINCR";NA;-1,98339357121935;NA;NA;"down";NA;NA
"6741";"Frmpd3";"FRMPD3";NA;1,98163035102136;NA;NA;"up";NA;NA
"17224";"Padi2";"PADI2";NA;-1,97903814886592;NA;NA;"down";NA;NA
"5465";"Eda";"EDA";NA;-1,97446782710496;NA;NA;"down";NA;NA
"6112";"Fam216b";"FAM216B";NA;1,96940688620271;NA;NA;"up";NA;NA
"2649";"Ccr7";"CCR7";NA;1,96130542323285;NA;NA;"up";NA;NA
"2542";"Ccdc88b";"CCDC88B";NA;1,95878787315733;NA;NA;"up";NA;NA
"13336";"Lypd8";"LYPD8";NA;-1,95523174649842;NA;NA;"down";NA;NA
"4869";"Defb1";"DEFB1";2;-1,94083022090341;NA;NA;"down";NA;NA
"6407";"Fcrl1";"FCRL1";1;1,92717182864955;NA;NA;"up";NA;NA
"11970";"Klhl14";"KLHL14";NA;1,92216626577079;NA;NA;"up";NA;NA
"9105";"Icos";"ICOS";1;1,91692331154517;NA;NA;"up";NA;NA
"24333";"Tnfrsf13c";"TNFRSF13C";NA;1,91608708682781;NA;NA;"up";NA;NA
"21714";"Sirpb1a";"SIRPB1";1;1,91487951297283;NA;NA;"up";NA;NA
"2568";"Ccl19";"CCL19";1;1,91307636351964;NA;NA;"up";NA;NA
"11961";"Klhdc7b";"KLHDC7B";NA;1,90891362803212;NA;NA;"up";NA;NA
"21814";"Slc17a9";"SLC17A9";NA;1,90167339281518;NA;NA;"up";NA;NA
"24232";"Tmem63c";"TMEM63C";NA;-1,85704881730253;NA;NA;"down";NA;NA
"25364";"Ugt1a10";"UGT1A8";NA;-1,85002872417723;NA;NA;"down";NA;NA
"6020";"Fads2";"FADS2";NA;1,84885852624493;NA;NA;"up";NA;NA
"17181";"P2rx5";"P2RX5";NA;1,84805455186936;NA;NA;"up";NA;NA
"7692";"Gzmk";"GZMK";1;1,84440666045521;NA;NA;"up";NA;NA
"158";"Acer2";"ACER2";NA;-1,84149606028267;NA;NA;"down";NA;NA
"21046";"Rundc3b";"RUNDC3B";3;-1,84009561701171;NA;NA;"down";NA;NA
"21486";"Serpinf2";"SERPINF2";NA;1,83958788224488;NA;NA;"up";NA;NA
"14981";"Mybpc1";"MYBPC1";NA;-1,83874141962716;NA;NA;"down";NA;NA
"22898";"Ssu2";"SSUH2";NA;-1,83699760372425;NA;NA;"down";NA;NA
"20786";"Ros1";"ROS1";NA;-1,82143832722259;NA;NA;"down";NA;NA
"3182";"Cfp";"CFP";NA;1,82102371061352;NA;NA;"up";NA;NA
"21584";"Sh2d1a";"SH2D1A";1;1,82071277660247;NA;NA;"up";NA;NA
"3338";"Ciita";"CIITA";4;1,81234542061631;NA;NA;"up";NA;NA
"5336";"Dtx1";"DTX1";5;1,80776372893584;NA;NA;"up";NA;NA
"1573";"Bank1";"BANK1";NA;1,80757738864682;NA;NA;"up";NA;NA
"3848";"Cpz";"CPZ";5;1,80333584263573;NA;NA;"up";NA;NA
"2901";"Cdkn2b";"CDKN2B";NA;-1,80312068090221;NA;NA;"down";NA;NA
"25348";"Ugt1a10";"UGT1A10";NA;-1,79372242554295;NA;NA;"down";NA;NA
"13282";"Ltb";"LTB";1;1,78775295103624;NA;NA;"up";NA;NA
"22077";"Slc4a10";"SLC4A10";NA;-1,78437040047381;NA;NA;"down";NA;NA
"18248";"Pou2af1";"POU2AF1";4;1,77469011069369;NA;NA;"up";NA;NA
"21636";"Shisa2";"SHISA2";3;1,77146822087418;NA;NA;"up";NA;NA
"5231";"Dok3";"DOK3";NA;1,77085527992362;NA;NA;"up";NA;NA
"23702";"Tenm4";"TENM4";3;1,76977775818494;NA;NA;"up";NA;NA
"3015";"Cemip";"CEMIP";1;1,76733086767516;NA;NA;"up";NA;NA
"787";"Ank1";"ANK1";NA;1,76197208814522;NA;NA;"up";NA;NA
"21909";"Slc25a34";"SLC25A34";3;-1,76090633153262;NA;NA;"down";NA;NA
"21263";"Scube2";"SCUBE2";5;-1,75974063960675;NA;NA;"down";NA;NA
"21099";"S1pr4";"S1PR4";NA;1,75964976730464;NA;NA;"up";NA;NA
"14004";"Miat";"MIAT";NA;1,7592789418688;NA;NA;"up";NA;NA
"6412";"Fcrla";"FCRLA";1;1,75520318583152;NA;NA;"up";NA;NA
"21949";"Slc28a3";"SLC28A3";1;1,75378576013626;NA;NA;"up";NA;NA
"15688";"Npy1r";"NPY1R";NA;-1,74441501495747;NA;NA;"down";NA;NA
"1832";"Brinp3";"BRINP3";NA;-1,7435330620861;NA;NA;"down";NA;NA
"2762";"Cd83";"CD83";2;1,74229031594334;NA;NA;"up";NA;NA
"24257";"Tmem92";"TMEM92";1;1,73973728524168;NA;NA;"up";NA;NA
"17742";"Phlpp2";"PHLPP2";5;-1,73067060674746;NA;NA;"down";NA;NA
"22015";"Slc36a1";"SLC36A1";NA;-1,72761940518936;NA;NA;"down";NA;NA
"354";"Adgre5";"ADGRE2";5;1,72678012483407;NA;NA;"up";NA;NA
"2648";"Ccr6";"CCR6";NA;1,7207926540857;NA;NA;"up";NA;NA
"21756";"Slamf6";"SLAMF6";1;1,71829317654566;NA;NA;"up";NA;NA
"13221";"Lrrc7";"LRRC7";NA;-1,71480492553318;NA;NA;"down";NA;NA
"6411";"Fcrl6";"FCRL6";NA;1,70997407697256;NA;NA;"up";NA;NA
"22028";"Slc38a4";"SLC38A4";NA;-1,69952394947567;NA;NA;"down";NA;NA
"2646";"Ccr4";"CCR4";NA;1,69791028025078;NA;NA;"up";NA;NA
"24353";"Tnfsf14";"TNFSF14";NA;1,69246675885499;NA;NA;"up";NA;NA
"20582";"Rimkla";"RIMKLA";NA;-1,6907244097179;NA;NA;"down";NA;NA
"22009";"Slc35g1";"SLC35G1";NA;-1,68800403791287;NA;NA;"down";NA;NA
"5481";"Edn3";"EDN3";NA;-1,68559492111075;NA;NA;"down";NA;NA
"17131";"Otc";"OTC";NA;-1,68270995162368;NA;NA;"down";NA;NA
"3612";"Cnr2";"CNR2";NA;1,67990604819931;NA;NA;"up";NA;NA
"19482";"Prf1";"PRF1";4;1,67718816241739;NA;NA;"up";NA;NA
"3573";"Cnga1";"CNGA1";NA;-1,67714808397084;NA;NA;"down";NA;NA
"21223";"Scin";"SCIN";3;-1,67629702438326;NA;NA;"down";NA;NA
"426";"Aff2";"AFF2";NA;1,67603238511758;NA;NA;"up";NA;NA
"23225";"Sult1a1";"SULT1A2";3;-1,6733242284373;NA;NA;"down";NA;NA
"22506";"Sp140";"SP140";1;1,67203016917958;NA;NA;"up";NA;NA
"13006";"Limd2";"LIMD2";NA;1,66894143838907;NA;NA;"up";NA;NA
"8662";"H2-Ob";"HLA-DOB";1;1,66127275915138;NA;NA;"up";NA;NA
"26382";"Zg16";"ZG16";NA;-1,66038654787128;NA;NA;"down";NA;NA
"15504";"Nkg7";"NKG7";1;1,66006576496438;NA;NA;"up";NA;NA
"6008";"Fabp1";"FABP1";NA;-1,65657186981081;NA;NA;"down";NA;NA
"17799";"Pigz";"PIGZ";NA;-1,65584872677557;NA;NA;"down";NA;NA
"5329";"Dthd1";"DTHD1";NA;1,65253474401619;NA;NA;"up";NA;NA
"20812";"Rpl10l";"RPL10L";NA;-1,65052433716694;NA;NA;"down";NA;NA
"2735";"Cd40";"CD40";1;1,64999137368349;NA;NA;"up";NA;NA
"12993";"Lilrb4a";"LILRB4";1;1,64549159378519;NA;NA;"up";NA;NA
"18274";"Ppargc1a";"PPARGC1A";5;-1,64516962035645;NA;NA;"down";NA;NA
"23799";"Tfpi2";"TFPI2";NA;1,63775942443227;NA;NA;"up";NA;NA
"2178";"Car7";"CA7";NA;-1,63570098336347;NA;NA;"down";NA;NA
"11700";"Kcnj10";"KCNJ10";NA;1,62961691631019;NA;NA;"up";NA;NA
"5736";"Enpp1";"ENPP1";NA;-1,6284224034361;NA;NA;"down";NA;NA
"25134";"Tubal3";"TUBAL3";NA;-1,6244721486715;NA;NA;"down";NA;NA
"7043";"Gdpd2";"GDPD2";NA;-1,62292374111327;NA;NA;"down";NA;NA
"2317";"Card11";"CARD11";NA;1,61856363304271;NA;NA;"up";NA;NA
"2757";"Cd79a";"CD79A";NA;1,61845929899046;NA;NA;"up";NA;NA
"19903";"Ptpn7";"PTPN7";NA;1,61718399438543;NA;NA;"up";NA;NA
"21718";"Sirpb1a";"SIRPG";1;1,61471122411524;NA;NA;"up";NA;NA
"12902";"Lgi1";"LGI1";NA;-1,6127320345237;NA;NA;"down";NA;NA
"22426";"Snx20";"SNX20";2;1,61219407290124;NA;NA;"up";NA;NA
"15135";"Nags";"NAGS";NA;-1,61095755853939;NA;NA;"down";NA;NA
"292";"Adam8";"ADAM8";NA;1,6066393578614;NA;NA;"up";NA;NA
"1309";"Asrgl1";"ASRGL1";NA;1,60505467569957;NA;NA;"up";NA;NA
"23580";"Tbx21";"TBX21";NA;1,60466857830544;NA;NA;"up";NA;NA
"22695";"Spink1";"SPINK1";2;1,60232531960955;NA;NA;"up";NA;NA
"11226";"Ikzf3";"IKZF3";NA;1,59934165722973;NA;NA;"up";NA;NA
"5262";"Dpp4";"DPP4";NA;-1,59910360033219;NA;NA;"down";NA;NA
"694";"Amacr";"AMACR";NA;-1,59909684825349;NA;NA;"down";NA;NA
"20241";"Rasgrp2";"RASGRP2";NA;1,59837359267458;NA;NA;"up";NA;NA
"21564";"Sgk2";"SGK2";1;-1,59595266000805;NA;NA;"down";NA;NA
"8499";"Hes5";"HES5";NA;-1,59454852545379;NA;NA;"down";NA;NA
"23896";"Tigit";"TIGIT";NA;1,59370891237184;NA;NA;"up";NA;NA
"4939";"Depdc7";"DEPDC7";NA;-1,5905548803001;NA;NA;"down";NA;NA
"14296";"Morrbid";"MIR4435-2HG";NA;1,59052832069284;NA;NA;"up";NA;NA
"204";"Acsf2";"ACSF2";5;-1,58720653384596;NA;NA;"down";NA;NA
"14845";"Mt1";"MT1H";NA;-1,58452266267383;NA;NA;"down";NA;NA
"13873";"Megf10";"MEGF10";NA;-1,5821551033203;NA;NA;"down";NA;NA
"20556";"Rhou";"RHOU";NA;-1,57701892722361;NA;NA;"down";NA;NA
"458";"Agmo";"AGMO";NA;-1,57480228553407;NA;NA;"down";NA;NA
"21862";"Slc22a21";"SLC22A5";NA;-1,56886303969646;NA;NA;"down";NA;NA
"22732";"Spock2";"SPOCK2";5;1,568819264474;NA;NA;"up";NA;NA
"11550";"Itpka";"ITPKA";1;-1,56813845200783;NA;NA;"down";NA;NA
"504";"Aim2";"AIM2";1;1,56553604132291;NA;NA;"up";NA;NA
"4003";"Cst7";"CST7";NA;1,56440773247697;NA;NA;"up";NA;NA
"14127";"Mir155hg";"MIR155HG";NA;1,56173039055793;NA;NA;"up";NA;NA
"25875";"Vpreb3";"VPREB3";2;1,56161539374855;NA;NA;"up";NA;NA
