"";"logFC.6w";"logFC.8w";"logFC.10w";"logFC.12w";"logFC.14w";"logCPM";"LR";"PValue";"FDR";"logFC.WT";"module"
"Crot";0,167786468982514;0,158768403352176;-0,0714743399234086;-0,0629711528661576;0,25000063344413;5,61172559922903;1,15813450674776;0,948830179009789;0,985275345581864;0;NA
"Msra";0,108775882815206;0,213820660355327;0,219459279503724;0,284750588090966;0,398187952638569;4,51724484182246;1,15723858059402;0,94891336669846;0,985275345581864;0;NA
"Nsun4";-0,00179515104400566;-0,0383073923140031;0,219788289267298;-0,128969485836705;0,257761990042479;3,47346597792328;1,15687514561231;0,948947095109796;0,985275345581864;0;NA
"Asb1";0,192737582017679;-0,136278041202399;0,234110968311391;-0,185984212911278;0,0308479357528012;2,75241831997423;1,15416254869539;0,949198527851334;0,985404445677219;0;NA
"Trmo";0,357840103308305;0,52159563961957;-0,0493223057201367;0,292952355893146;0,17424084661538;0,335288003315951;1,15306762798328;0,949299862631487;0,985404445677219;0;NA
"Mbd3";-0,227702550656304;-0,182527292256197;0,134137825529647;-0,137149166056652;-0,137545776876591;5,77277943202263;1,15188246139349;0,949409449550658;0,985404445677219;0;NA
"Mob3a";0,178987212851728;0,00516889623257023;0,0679264222882878;-0,226715593901084;0,0893369366527194;5,47029814873613;1,15117584860142;0,949474737244814;0,985404445677219;0;NA
"Eogt";-0,0361724683398584;-0,247475761209795;0,0437552152642996;-0,331676851450207;-0,0365249252376032;3,65713457686192;1,15082140324107;0,949507472379915;0,985404445677219;0;NA
"Tomm34";0,0289962601050297;-0,0173472847109649;-0,264094774096779;-0,107354345963747;-0,313443993304538;3,96759059961192;1,15057195446744;0,949530504868477;0,985404445677219;0;NA
"Tdrkh";0,225517155530658;-0,0409322195436781;-0,292838644262704;-0,141090999731019;-0,353548261719331;0,689180701704969;1,15007474386956;0,949576400309459;0,985404445677219;0;NA
"Zfand3";-0,149185736174566;-0,0585269706849575;-0,20263689415714;-0,254465674365915;-0,379600519442788;6,72534253669865;1,1495875618933;0,949621352252201;0,985404445677219;0;NA
"Sgf29";-0,0387123789053896;0,0518478288194235;-0,313430855377917;-0,00696456387566207;0,0726784570192944;4,48284398134976;1,14859395179924;0,949712977340601;0,985404445677219;0;NA
"Fam149b";-0,04082861528116;-0,166507031835038;-0,0153071711363563;0,105489871526223;0,23326344472814;4,58210949553639;1,14817663124143;0,94975143840715;0,985404445677219;0;NA
"2310033P09Rik";-0,373512444196285;-0,229996358543422;-0,396867402739056;-0,23481024244857;-0,367358432472141;3,5243517450314;1,14773018359568;0,949792569554429;0,985404445677219;0;NA
"Tal1";-0,13601257577467;-0,566125014806235;-0,0320291590082302;-0,324107136487143;-0,384521483279473;0,233995895680313;1,14742296386988;0,949820865051776;0,985404445677219;0;NA
"Tgif2";-0,15141815722333;-0,161929455794267;-0,0909474131922277;0,316279468738772;-0,0335861297420816;2,16784897945688;1,14702681725676;0,949857340520274;0,985404445677219;0;NA
"Scmh1";-0,0605894425126824;-0,0619127517897528;0,155368303832932;-0,21869413284255;-0,183616526665893;4,95688268137834;1,1457718961715;0,949972811182579;0,985461517359895;0;NA
"Zfp644";0,307682903686799;0,266763815258117;0,0189403410181961;0,0331027980627227;0,19591868672907;4,56203975052094;1,14428887678316;0,950109119058198;0,985540196044841;0;NA
"Tada2a";-0,111258590105952;-0,21314301931046;-0,340805518647377;-0,163369048607232;-0,471718156885175;2,82131338518873;1,14255001564202;0,950268733311183;0,985600955068393;0;NA
"H1f10";-0,35858567181099;-0,296336265801307;-0,476675225100013;-0,367696513317967;-0,149897933318757;2,48908262264109;1,14232747383209;0,950289144692222;0,985600955068393;0;NA
"Fbxo11";0,301755017857;0,173192910005581;0,0638221298623268;-0,0255718000533161;-0,0333823192487699;5,38959876492455;1,14121776256243;0,950390871509822;0,985600955068393;0;NA
"Kcnt2";-0,14076846405639;-0,0397023292510993;-0,407992330051522;-0,283161972565221;0,232379748194071;0,0126825529503117;1,14101379653559;0,950409559003988;0,985600955068393;0;NA
"Dnaja3";-0,0756191837300092;-0,0538949716316799;0,170218508161845;-0,146786816895616;-0,221292460574865;5,98076808319683;1,13963074131323;0,950536193459957;0,985602482562572;0;NA
"Ctbp2";0,0708188086280364;0,0496844775869805;0,0154741186185731;-0,226350539239935;-0,224102019638719;5,62912485020037;1,13933207065606;0,950563521405815;0,985602482562572;0;NA
"Creg2";0,0902848637943591;0,0571125868050579;-0,087393717860409;-0,425855623787033;-0,410790513686232;-0,184469283980614;1,13856450025351;0,9506337224474;0,985602482562572;0;NA
"Nudt4";0,108690688323347;0,226663595218048;-0,0217157902769334;0,281660932447684;0,318371227211741;9,2465634877695;1,13792715985939;0,95069197935297;0,985602482562572;0;NA
"Olfr374";0,459206076934962;0,141218077103438;0,328909982710266;0,689617346266356;0,381374288976545;-0,956997742283017;1,13768978665322;0,950713668989843;0,985602482562572;0;NA
"Klhl20";-0,0795867343825724;0,0255227838578129;0,230297692314802;0,0423273815209557;-0,231873437285705;3,50169859044967;1,1366747065267;0,950806372941335;0,985602482562572;0;NA
"Cacna2d3";0,366176450378591;0,173786508318631;-0,367084207017902;0,0694924666175263;0,0802383772322088;-0,619896782281625;1,13636878291805;0,950834296828003;0,985602482562572;0;NA
"Gm21596";-0,123464888942803;0,0612149908064923;0,381798535894191;0,314297791744322;0,168486276673206;1,62965058887413;1,13411491539623;0,951039807843302;0,985746718553897;0;NA
"Oxsm";-0,17912518188233;0,108913085619352;0,16758606257589;0,0220536766909743;-0,149475163243706;4,32098423022994;1,13301934260607;0,951139566347637;0,985746718553897;0;NA
"Fam20b";0,0337536329568425;-0,110973480807151;-0,29202355798812;-0,280457440711359;-0,171254073426977;7,37255943465229;1,13211565469258;0,951221784840565;0,985746718553897;0;NA
"Pex10";-0,263713849468924;-0,10357099819524;0,135157627301508;0,172249980666534;0,078013289050042;3,00637698767476;1,13175014491512;0,95125502191021;0,985746718553897;0;NA
"Pdha1";-0,0872821051118477;-0,131078749805471;-0,121317236417846;-0,30769546977261;-0,362697330245022;7,39584060956272;1,13152135977196;0,951275821033914;0,985746718553897;0;NA
"Pura";0,147175579183292;0,209811084320984;0,370649968025481;0,0727537057234161;0,0583955812236657;5,93572359703527;1,12839867467099;0,951559315007015;0,985977803993029;0;NA
"Gm12663";0,383872853787851;0,507523222326561;0,612927278705536;0,383461747575699;0,349852802787186;0,955203328633803;1,12757659875451;0,951633825568598;0,985979062578155;0;NA
"Cpped1";-0,0982708216593993;-0,0146002772240891;-0,136225289389821;-0,362189877826761;-0,217716371507068;6,53099444386407;1,12705021582377;0,951681508683565;0,985979062578155;0;NA
"Cpn1";-0,414479050316593;-0,332328043406515;-0,527907552324045;-0,535134889854117;-0,315519672287132;1,06773689623388;1,12462047590443;0,951901339628908;0,9860007775856;0;NA
"Ptdss1";0,0480354795532822;0,0360672354253474;0,267211691923025;-0,131963315538088;0,135134469968896;6,35994310160904;1,1243605474792;0,951924830345591;0,9860007775856;0;NA
"Eif4h";-0,219365832184251;-0,0369103746197421;0,0675991374112089;-0,174884020768548;-0,291183404406332;8,15140255044297;1,12432197679874;0,95192831569026;0,9860007775856;0;NA
"Tbx18";0,545625368606753;0,763373510724229;0,303204180788869;0,495350419977448;0,4952108728647;-1,51854365991903;1,1237700560306;0,951978176369426;0,9860007775856;0;NA
"Ist1";0,109024527918581;0,28590422103523;0,35345336705374;0,16731034488001;0,316491540070987;7,12883635634976;1,12347389077046;0,952004922554735;0,9860007775856;0;NA
"Tspyl3";-0,281503256098269;-0,191015632771048;-0,562830538083284;-0,279184160500772;-0,38650230843304;1,75302059635544;1,12274550287786;0,952070673896245;0,986006225586683;0;NA
"P2ry13";-0,0527809477897258;-0,118310783970504;0,284690267257093;-0,209199983165194;-0,0963537633487973;2,42171734176172;1,11948546093193;0,952364466119608;0,986243434550461;0;NA
"Dnaja2";0,0642530900290035;0,193376741172122;0,166497879617985;-0,160315337998905;-0,0659753537177933;7,16339972687045;1,11823719242069;0,952476746417567;0,986243434550461;0;NA
"Tmem241";-0,263887809834456;-0,0510893670899894;-0,0724591934735401;0,0458506972942349;0,255490817035825;2,60836508817745;1,11818725261452;0,952481235993457;0,986243434550461;0;NA
"Sgta";-0,216796002781336;0,00161156106541984;-0,0922125724290773;-0,315511386323729;-0,246216202848719;6,42310871579176;1,1172046408437;0,952569534160389;0,986272210303902;0;NA
"Lactb";0,0163649495625875;-0,0569201098666162;-0,229754480851149;-0,200586483214851;0,172026292386599;3,56069779015833;1,11646879797025;0,95263560965285;0,986277974932765;0;NA
"2510039O18Rik";0,107807526082802;0,34446281980424;0,248837219142905;0,0220745371762524;0,0974653633364313;7,01803118130038;1,11489963771168;0,952776376464654;0,986361062964361;0;NA
"Habp4";-0,12604877485884;-0,186422957269105;-0,140475733889047;0,1593601684785;0,112565248387581;3,81691247397135;1,11417870621985;0,952840987500336;0,986365305236598;0;NA
"Terb1";-0,196451382434819;-0,380532423413798;-0,215828768347901;0,272925813732728;-0,384433779985872;-1,56203269211722;1,11289060006701;0,95295633151904;0,986383975612498;0;NA
"Qsox2";-0,0373021763077007;-0,14806849314303;-0,0388778334833742;-0,178446151410965;-0,370275944413647;4,46390402530494;1,11262552658278;0,952980052021203;0,986383975612498;0;NA
"Shc1";-0,0387981856396936;0,0398575011898873;0,0538703646440535;-0,0354566011046869;-0,317291095328211;6,17655328147198;1,10959444698158;0,953250913459118;0,986601681972418;0;NA
"Drc3";-0,123213812783461;-0,232496605106219;-0,374912635321579;0,229603204700379;-0,0844570426509488;0,694225528107845;1,10595179144913;0,953575501978028;0,986645477315135;0;NA
"Icam2";0,214670601034744;-0,0941642101683247;0,329678884354798;0,200683888913762;0,372996600565039;1,99782863301258;1,10587514143108;0,953582321229939;0,986645477315135;0;NA
"Gm28043";0,00649354908132068;0,0829270917057282;0,179119863765431;0,399067005448679;0,29026064715691;2,9161563322691;1,10552845046534;0,953613159376133;0,986645477315135;0;NA
"Zfp763";-0,129655204694902;-0,0557311329265262;-0,404640077442639;0,0186353740171132;0,0872957681367631;2,51468429417445;1,10521039656576;0,953641442201043;0,986645477315135;0;NA
"Tfr2";-0,467475096479774;0,0482190575365914;-0,604217673912492;-0,0674993752405223;-0,400416653645656;-2,06286446664128;1,10516957049077;0,953645072086281;0,986645477315135;0;NA
"Ankrd42";0,0223201129000269;-0,0195607622816171;-0,208140516135491;-0,171082845445393;-0,532665659119021;0,926800163209923;1,10504203306179;0,953656410742328;0,986645477315135;0;NA
"Dnal1";0,166133696900469;-0,127895796678118;-0,280311240066958;0,0966183132192459;-0,195111156539194;2,36977515342527;1,1038371494165;0,953763469166701;0,986693611793426;0;NA
"Tcea2";-0,351966344758538;-0,336304975474765;-0,0933536039709019;0,0995078019365487;0,118451454548217;0,749589302983613;1,1021612082602;0,953912198663081;0,986773060962316;0;NA
"Usf2";-0,23420401540948;-0,25390866657862;-0,246072607972547;-0,0402787537462637;0,0246316614639922;5,82507181081789;1,10127727479056;0,953990555968108;0,986773060962316;0;NA
"Qprt";-0,47913205048468;-0,441305470276706;-0,55564440887036;-0,0521138331653668;-0,113802624607764;-1,1778983432806;1,10092370959344;0,954021881454303;0,986773060962316;0;NA
"Gfra3";0,126800236014171;0,264448316214989;-0,149675489817254;-0,121151856076759;0,284068164714968;1,71480484706074;1,09985524839863;0,954116487885351;0,986808296480407;0;NA
"AW554918";-0,154004278899543;-0,10946818154701;-0,368442650844968;-0,392025582150901;-0,354823992052386;2,77928953754827;1,09890269570468;0,954200757661624;0,986832837376085;0;NA
"Ptger4";0,140624601518198;0,118043107787035;0,0444580470790795;-0,235223628045964;0,0586455129372901;4,70427477393127;1,09679566798904;0,954386914126361;0,986901782419623;0;NA
"Fancc";0,352573910826517;0,106613998938974;0,417972537001352;0,079177398811138;0,261650090062401;2,68743115287857;1,09677753042932;0,954388515109234;0,986901782419623;0;NA
"Uap1l1";-0,327004203119355;-0,0885348619435117;-0,157701007079678;-0,106092265103496;0,0573881276878447;4,73697835368445;1,09564048483655;0,95448883059183;0,986942903999418;0;NA
"Dennd1b";-0,0487193026632637;0,233016544215613;0,219441958875349;0,268438846096509;0,100900241936806;5,3503765981584;1,09456269675218;0,954583826632411;0,986978520400146;0;NA
"Fkrp";0,0578844854218371;0,0930100811467598;-0,0555505615754503;-0,0832799857166268;-0,28961776451785;4,38333374265658;1,09298513073066;0,954722712381922;0,987002164684225;0;NA
"Oxct1";0,0119550256944224;0,0332097640783535;-0,297473682211424;-0,141795276313785;-0,23174373462297;8,56681901781764;1,09244873964969;0,954769891671785;0,987002164684225;0;NA
"Vrk3";0,0628315449308171;0,277517362117859;0,195423104518892;0,140545479387014;0,35264480695653;5,50770552679249;1,0920835453349;0,954802000388344;0,987002164684225;0;NA
"Slc10a7";0,329485368911706;0,263219564800016;0,358899200493405;0,127643550008797;0,172393219711744;4,33411513878577;1,09128322792556;0,954872330302287;0,987002164684225;0;NA
"Echdc1";0,195689420342387;0,290207504640705;0,380011141024452;0,122202235162443;0,230330896588999;5,53578472513879;1,09086052808493;0,954909456261977;0,987002164684225;0;NA
"Bbs4";-0,260210204329611;-0,241770839634804;-0,507608857645269;-0,130814214318756;-0,111572820291235;2,37678926594356;1,0898670160587;0,954996662904453;0,987029713102693;0;NA
"St8sia6";0,297046306190345;0,286079129959977;-0,032221199014809;0,347912913060943;0,00586963631304219;2,17165431925673;1,08771580726026;0,955185227569451;0,987121621778552;0;NA
"Rab35";0,0670462905885205;0,248609688899308;0,283368350169592;-0,0339384614567561;0,059899992684691;6,26225953752622;1,08747049332467;0,955206707994668;0,987121621778552;0;NA
"Prmt6";0,0855885934153405;0,140130052867049;0,397722187154503;0,272815939381082;0,276747323029694;3,60337596404025;1,08577136979728;0,955355361139505;0,987212652882841;0;NA
"Rundc3a";-0,444451916096188;-0,157865976291998;-0,396655157329462;-0,253371054928807;-0,303895972173331;2,72346162042796;1,08097061694974;0,955774166985855;0,987582815966367;0;NA
"Fastkd1";0,108832121595607;0,0206409345242987;-0,259031704697081;-0,123759260718731;-0,148026354795744;4,35163671427317;1,0778340032621;0,956046835842709;0,987784122774546;0;NA
"Lrfn4";0,0268340603079039;-0,18908165724924;0,133391925075597;-0,158503258063895;-0,20506218940988;3,98050271953157;1,07733446993921;0,956090190491657;0,987784122774546;0;NA
"Wipi2";-0,117969214792535;-0,135278525571658;-0,393505980737102;-0,0782790388038766;-0,174502418375506;5,81442122523439;1,07533946329184;0,956263145006844;0,98788835188142;0;NA
"Sp4";0,0126213521780276;-0,0165324923127698;0,110703443153834;0,159305676629193;-0,291719179628669;3,20252796948119;1,07477194859699;0,956312288609627;0,98788835188142;0;NA
"Aldh8a1";0,270242126896471;0,266000338598821;0,365151515793863;0,0576210273556824;-0,174448919074853;0,840139834672689;1,07108295636392;0,956631125621219;0,988155091738014;0;NA
"Nob1";0,186860001549169;0,0978008469790181;0,283312747009107;0,00973555308420326;-0,114552213308862;3,70006309357593;1,06988253519222;0,956734649271584;0,988175234681369;0;NA
"Gm20695";0,216484593047009;0,0346800773840326;0,361766288269417;-0,0747207369169192;-0,185142130155492;0,881527667409954;1,06904875184404;0,956806488352034;0,988175234681369;0;NA
"Senp7";0,106508798920137;0,0962776929792215;-0,143032831627672;0,0162228605571977;-0,255303432312338;3,84102811012241;1,06874671391649;0,956832498710187;0,988175234681369;0;NA
"Eloa";0,0538399059057445;0,239402394342145;0,350773113415641;0,109999262230288;0,21744373192627;6,19419059364315;1,06726428621151;0,95696005682743;0,988244356708509;0;NA
"Fbxw7";-0,0213165913592744;0,271937703330996;0,0985239893915604;0,185180606114896;-0,1385894913562;3,39238280066796;1,06611581040216;0,957058761841624;0,988283675515899;0;NA
"Nckipsd";0,106411285605473;0,202061287727898;0,279778426471416;-0,195518762300542;-0,115119634978159;1,76488005291951;1,06488553847357;0,957164382768408;0,98833013043995;0;NA
"Nek4";0,0119801371912971;0,231892483017782;0,0926151508471087;0,202296615786518;-0,17171979331871;3,45258752869336;1,06002048598765;0,957580899053243;0,988697577409758;0;NA
"Fam169a";-0,0328749607292874;-0,0376199657614782;-0,322648284974068;-0,379332342974678;-0,533893629879108;-0,202581786335043;1,05762770138081;0,957785076306865;0,98884575271104;0;NA
"D5Ertd579e";-0,0120543646562064;0,165653180596916;0,21801329384499;0,173920869477931;-0,106569565427931;5,56468764682218;1,05438999101093;0,958060637870215;0,989067603856134;0;NA
"Gm49327";0,0807358062888009;0,211780443290411;0,0831932775037331;-0,00473759853084514;-0,417749270337126;0,492509808160964;1,05190043846551;0,958271964809354;0,989223117567604;0;NA
"Tm7sf3";-0,17559947466588;-0,219934119119681;-0,378277306514754;-0,16350903019626;-0,0679118461841836;5,84020463741772;1,04966365879297;0,958461420004044;0,989356034834141;0;NA
"Cdipt";-0,000896565017062703;-0,110789350654728;0,0504161471663873;-0,314196369989305;-0,0182191061902768;6,73761298225608;1,04847961036522;0,958561549716643;0,989396736346332;0;NA
