"";"gene"
"22449";"Rcc1"
"22450";"Rcc2"
"22451";"Rccd1"
"22452";"Rce1"
"22453";"Rchy1"
"22454";"Rcl1"
"22455";"Rcn1"
"22456";"Rcn2"
"22457";"Rcn3"
"22458";"Rcor1"
"22459";"Rcor2"
"22460";"Rcor3"
"22461";"Rcsd1"
"22462";"Rcvrn"
"22463";"Rd3"
"22464";"Rd3l"
"22465";"Rdh1"
"22466";"Rdh10"
"22467";"Rdh11"
"22468";"Rdh12"
"22469";"Rdh13"
"22470";"Rdh14"
"22471";"Rdh16"
"22472";"Rdh18-ps"
"22473";"Rdh19"
"22474";"Rdh5"
"22475";"Rdh7"
"22476";"Rdh8"
"22477";"Rdh9"
"22478";"Rdm1"
"22479";"Rdx"
"22480";"Rec114"
"22481";"Rec8"
"22482";"Reck"
"22483";"Recql"
"22484";"Recql4"
"22485";"Recql5"
"22486";"Reep1"
"22487";"Reep2"
"22488";"Reep3"
"22489";"Reep4"
"22490";"Reep5"
"22491";"Reep6"
"22492";"Reg1"
"22493";"Reg2"
"22494";"Reg3a"
"22495";"Reg3b"
"22496";"Reg3d"
"22497";"Reg3g"
"22498";"Reg4"
"22499";"Rel"
"22500";"Rela"
"22501";"Relb"
"22502";"Rell1"
"22503";"Rell2"
"22504";"Reln"
"22505";"Relt"
"22506";"Rem1"
"22507";"Rem2"
"22508";"Ren1"
"22509";"Renbp"
"22510";"Rep15"
"22511";"Repin1"
"22512";"Reps1"
"22513";"Reps2"
"22514";"Rer1"
"22515";"Rere"
"22516";"Rerg"
"22517";"Rergl"
"22518";"Resp18"
"22519";"Rest"
"22520";"Ret"
"22521";"Retn"
"22522";"Retnla"
"22523";"Retnlb"
"22524";"Retnlg"
"22525";"Retsat"
"22526";"Rev1"
"22527";"Rev3l"
"22528";"Rex2"
"22529";"Rexo1"
"22530";"Rexo2"
"22531";"Rexo4"
"22532";"Rfc1"
"22533";"Rfc2"
"22534";"Rfc3"
"22535";"Rfc4"
"22536";"Rfc5"
"22537";"Rfesd"
"22538";"Rffl"
"22539";"Rfk"
"22540";"Rflna"
"22541";"Rflnb"
"22542";"Rfng"
"22543";"Rfpl4"
"22544";"Rfpl4b"
"22545";"Rft1"
"22546";"Rftn1"
"22547";"Rftn2"
"22548";"Rfwd3"
"22549";"Rfx1"
"22550";"Rfx2"
"22551";"Rfx3"
"22552";"Rfx4"
"22553";"Rfx5"
"22554";"Rfx6"
"22555";"Rfx7"
"22556";"Rfx8"
"22557";"Rfxank"
"22558";"Rfxap"
"22559";"Rgcc"
"22560";"Rgl1"
"22561";"Rgl2"
"22562";"Rgl3"
"22563";"Rgma"
"22564";"Rgmb"
"22565";"Rgn"
"22566";"Rgp1"
"22567";"Rgr"
"22568";"Rgs1"
"22569";"Rgs10"
"22570";"Rgs11"
"22571";"Rgs12"
"22572";"Rgs13"
"22573";"Rgs14"
"22574";"Rgs16"
"22575";"Rgs17"
"22576";"Rgs18"
"22577";"Rgs19"
"22578";"Rgs2"
"22579";"Rgs20"
"22580";"Rgs21"
"22581";"Rgs22"
"22582";"Rgs3"
"22583";"Rgs4"
"22584";"Rgs5"
"22585";"Rgs6"
"22586";"Rgs7"
"22587";"Rgs7bp"
"22588";"Rgs8"
"22589";"Rgs9"
"22590";"Rgs9bp"
"22591";"Rgsl1"
"22592";"Rhag"
"22593";"Rhbdd1"
"22594";"Rhbdd2"
"22595";"Rhbdd3"
"22596";"Rhbdf1"
"22597";"Rhbdf2"
"22598";"Rhbdl1"
"22599";"Rhbdl2"
"22600";"Rhbdl3"
"22601";"Rhbg"
"22602";"Rhcg"
"22603";"Rhd"
"22604";"Rheb"
"22605";"Rhebl1"
"22606";"Rhno1"
"22607";"Rho"
"22608";"Rhoa"
"22609";"Rhoay-ps1"
"22610";"Rhoay-ps2"
"22611";"Rhoay-ps3"
"22612";"Rhob"
"22613";"Rhobtb1"
"22614";"Rhobtb2"
"22615";"Rhobtb3"
"22616";"Rhoc"
"22617";"Rhod"
"22618";"Rhof"
"22619";"Rhog"
"22620";"Rhoh"
"22621";"Rhoj"
"22622";"Rhoq"
"22623";"Rhot1"
"22624";"Rhot2"
"22625";"Rhou"
"22626";"Rhov"
"22627";"Rhox1"
"22628";"Rhox10"
"22629";"Rhox11"
"22630";"Rhox11-ps1"
"22631";"Rhox11-ps2"
"22632";"Rhox11-ps3"
"22633";"Rhox12"
"22634";"Rhox13"
"22635";"Rhox2-ps"
"22636";"Rhox2a"
"22637";"Rhox2b"
"22638";"Rhox2c"
"22639";"Rhox2d"
"22640";"Rhox2e"
"22641";"Rhox2f"
"22642";"Rhox2g"
"22643";"Rhox2h"
"22644";"Rhox3a"
"22645";"Rhox3a2"
"22646";"Rhox3b-ps"
"22647";"Rhox3c"
"22648";"Rhox3d-ps"
"22649";"Rhox3e"
"22650";"Rhox3f"
"22651";"Rhox3g"
"22652";"Rhox3h"
"22653";"Rhox4a"
"22654";"Rhox4a2"
"22655";"Rhox4b"
"22656";"Rhox4c"
"22657";"Rhox4d"
"22658";"Rhox4e"
"22659";"Rhox4f"
"22660";"Rhox4g"
"22661";"Rhox5"
"22662";"Rhox6"
"22663";"Rhox7-ps1"
"22664";"Rhox7a"
"22665";"Rhox7b"
"22666";"Rhox8"
"22667";"Rhox9"
"22668";"Rhpn1"
"22669";"Rhpn2"
"22670";"Ribc1"
"22671";"Ribc2"
"22672";"Ric1"
"22673";"Ric3"
"22674";"Ric8a"
"22675";"Ric8b"
"22676";"Rictor"
"22677";"Rida"
"22678";"Rif1"
"22679";"Riiad1"
"22680";"Rilp"
"22681";"Rilpl1"
"22682";"Rilpl2"
"22683";"Rimbp2"
"22684";"Rimbp3"
"22685";"Rimkla"
"22686";"Rimklb"
"22687";"Rims1"
"22688";"Rims2"
"22689";"Rims3"
"22690";"Rims4"
"22691";"Rin1"
"22692";"Rin2"
"22693";"Rin3"
"22694";"Ring1"
"22695";"Rinl"
"22696";"Rint1"
"22697";"Riok1"
"22698";"Riok3"
"22699";"Ripk1"
"22700";"Ripk2"
"22701";"Ripk3"
"22702";"Ripk4"
"22703";"Ripply1"
"22704";"Ripply2"
"22705";"Ripply3"
"22706";"Rit1"
"22707";"Rit2"
"22708";"Rita1"
"22709";"Rlbp1"
"22710";"Rlf"
"22711";"Rlim"
"22712";"Rln1"
"22713";"Rln3"
"22714";"Rmdn1"
"22715";"Rmdn2"
"22716";"Rmdn3"
"22717";"Rmi1"
"22718";"Rmi2"
"22719";"Rmnd1"
"22720";"Rmnd5a"
"22721";"Rmnd5b"
"22722";"Rnase1"
"22723";"Rnase10"
"22724";"Rnase11"
"22725";"Rnase12"
"22726";"Rnase13"
"22727";"Rnase2a"
"22728";"Rnase2b"
"22729";"Rnase4"
"22730";"Rnase6"
"22731";"Rnase9"
"22732";"Rnaseh1"
"22733";"Rnaseh2a"
"22734";"Rnaseh2b"
"22735";"Rnaseh2c"
"22736";"Rnasek"
"22737";"Rnasel"
"22738";"Rnaset2a"
"22739";"Rnaset2b"
"22740";"Rnd1"
"22741";"Rnd2"
"22742";"Rnd3"
"22743";"Rnf10"
"22744";"Rnf103"
"22745";"Rnf11"
"22746";"Rnf111"
"22747";"Rnf112"
"22748";"Rnf113a1"
"22749";"Rnf113a2"
"22750";"Rnf114"
"22751";"Rnf115"
"22752";"Rnf121"
"22753";"Rnf122"
"22754";"Rnf123"
"22755";"Rnf125"
"22756";"Rnf126"
"22757";"Rnf128"
"22758";"Rnf13"
"22759";"Rnf130"
"22760";"Rnf133"
"22761";"Rnf135"
"22762";"Rnf138"
"22763";"Rnf138rt1"
"22764";"Rnf139"
"22765";"Rnf14"
"22766";"Rnf141"
"22767";"Rnf144a"
"22768";"Rnf144b"
"22769";"Rnf145"
"22770";"Rnf146"
"22771";"Rnf148"
"22772";"Rnf149"
"22773";"Rnf150"
"22774";"Rnf151"
"22775";"Rnf152"
"22776";"Rnf157"
"22777";"Rnf165"
"22778";"Rnf166"
"22779";"Rnf167"
"22780";"Rnf168"
"22781";"Rnf169"
"22782";"Rnf17"
"22783";"Rnf170"
"22784";"Rnf170-ps"
"22785";"Rnf180"
"22786";"Rnf181"
"22787";"Rnf182"
"22788";"Rnf183"
"22789";"Rnf185"
"22790";"Rnf186"
"22791";"Rnf187"
"22792";"Rnf19a"
"22793";"Rnf19b"
"22794";"Rnf2"
"22795";"Rnf20"
"22796";"Rnf207"
"22797";"Rnf208"
"22798";"Rnf212"
"22799";"Rnf213"
"22800";"Rnf214"
"22801";"Rnf215"
"22802";"Rnf216"
"22803";"Rnf217"
"22804";"Rnf219"
"22805";"Rnf220"
"22806";"Rnf222"
"22807";"Rnf224"
"22808";"Rnf225"
"22809";"Rnf24"
"22810";"Rnf25"
"22811";"Rnf26"
"22812";"Rnf31"
"22813";"Rnf32"
"22814";"Rnf34"
"22815";"Rnf38"
"22816";"Rnf39"
"22817";"Rnf4"
"22818";"Rnf40"
"22819";"Rnf41"
"22820";"Rnf43"
"22821";"Rnf44"
"22822";"Rnf5"
"22823";"Rnf6"
"22824";"Rnf7"
"22825";"Rnf8"
"22826";"Rnft1"
"22827";"Rnft2"
"22828";"Rngtt"
"22829";"Rnh1"
"22830";"Rnls"
"22831";"Rnmt"
"22832";"Rnpc3"
"22833";"Rnpep"
"22834";"Rnpepl1"
"22835";"Rnps1"
"22836";"Robo1"
"22837";"Robo2"
"22838";"Robo3"
"22839";"Robo4"
"22840";"Rock1"
"22841";"Rock2"
"22842";"Rogdi"
"22843";"Rom1"
"22844";"Romo1"
"22845";"Ropn1"
"22846";"Ropn1l"
"22847";"Ror1"
"22848";"Ror2"
"22849";"Rora"
"22850";"Rorb"
"22851";"Rorc"
"22852";"Ros1"
"22853";"Rp1"
"22854";"Rp1l1"
"22855";"Rp2"
"22856";"Rp31-ps19"
"22857";"Rp9"
"22858";"Rpa1"
"22859";"Rpa2"
"22860";"Rpa3"
"22861";"Rpain"
"22862";"Rpap1"
"22863";"Rpap2"
"22864";"Rpap3"
"22865";"Rpap3-ps1"
"22866";"Rpap3-ps2"
"22867";"Rpe"
"22868";"Rpe65"
"22869";"Rpf1"
"22870";"Rpf2"
"22871";"Rpgr"
"22872";"Rpgrip1"
"22873";"Rpgrip1l"
"22874";"Rph3a"
"22875";"Rph3al"
"22876";"Rpia"
"22877";"Rpl10"
"22878";"Rpl10-ps1"
"22879";"Rpl10-ps2"
"22880";"Rpl10-ps3"
"22881";"Rpl10-ps4"
"22882";"Rpl10-ps6"
"22883";"Rpl10a"
"22884";"Rpl10a-ps1"
"22885";"Rpl10a-ps2"
"22886";"Rpl10l"
"22887";"Rpl11"
"22888";"Rpl12"
"22889";"Rpl12-ps1"
"22890";"Rpl12-ps2"
"22891";"Rpl13"
"22892";"Rpl13-ps1"
"22893";"Rpl13-ps3"
"22894";"Rpl13-ps4"
"22895";"Rpl13-ps5"
"22896";"Rpl13-ps6"
"22897";"Rpl13a"
"22898";"Rpl13a-ps1"
"22899";"Rpl14"
"22900";"Rpl14-ps1"
"22901";"Rpl15"
"22902";"Rpl15-ps1"
"22903";"Rpl15-ps2"
"22904";"Rpl15-ps3"
"22905";"Rpl15-ps4"
"22906";"Rpl17"
"22907";"Rpl17-ps1"
"22908";"Rpl17-ps10"
"22909";"Rpl17-ps11"
"22910";"Rpl17-ps4"
"22911";"Rpl17-ps5"
"22912";"Rpl17-ps8"
"22913";"Rpl17-ps9"
"22914";"Rpl18"
"22915";"Rpl18-ps1"
"22916";"Rpl18-ps2"
"22917";"Rpl18a"
"22918";"Rpl18a-ps1"
"22919";"Rpl19"
"22920";"Rpl19-ps1"
"22921";"Rpl19-ps11"
"22922";"Rpl19-ps12"
"22923";"Rpl19-ps4"
"22924";"Rpl21"
"22925";"Rpl21-ps1"
"22926";"Rpl21-ps10"
"22927";"Rpl21-ps11"
"22928";"Rpl21-ps12"
"22929";"Rpl21-ps13"
"22930";"Rpl21-ps14"
"22931";"Rpl21-ps15"
"22932";"Rpl21-ps3"
"22933";"Rpl21-ps4"
"22934";"Rpl21-ps5"
"22935";"Rpl21-ps6"
"22936";"Rpl21-ps7"
"22937";"Rpl21-ps8"
"22938";"Rpl21-ps9"
"22939";"Rpl22"
"22940";"Rpl22-ps1"
"22941";"Rpl22l1"
"22942";"Rpl23"
"22943";"Rpl23a"
"22944";"Rpl23a-ps1"
"22945";"Rpl23a-ps10"
"22946";"Rpl23a-ps11"
"22947";"Rpl23a-ps12"
"22948";"Rpl23a-ps13"
"22949";"Rpl23a-ps14"
"22950";"Rpl23a-ps2"
"22951";"Rpl23a-ps3"
"22952";"Rpl23a-ps4"
"22953";"Rpl23a-ps5"
"22954";"Rpl23a-ps6"
"22955";"Rpl23a-ps7"
"22956";"Rpl23a-ps8"
"22957";"Rpl23a-ps9"
"22958";"Rpl24"
"22959";"Rpl26"
"22960";"Rpl26-ps2"
"22961";"Rpl26-ps3"
"22962";"Rpl26-ps4"
"22963";"Rpl26-ps5"
"22964";"Rpl27"
"22965";"Rpl27-ps1"
"22966";"Rpl27-ps2"
"22967";"Rpl27-ps3"
"22968";"Rpl27a"
"22969";"Rpl27a-ps1"
"22970";"Rpl27a-ps2"
"22971";"Rpl28"
"22972";"Rpl28-ps1"
"22973";"Rpl28-ps2"
"22974";"Rpl28-ps3"
"22975";"Rpl28-ps4"
"22976";"Rpl29"
"22977";"Rpl29-ps1"
"22978";"Rpl29-ps2"
"22979";"Rpl29-ps5"
"22980";"Rpl3"
"22981";"Rpl3-ps1"
"22982";"Rpl3-ps2"
"22983";"Rpl30"
"22984";"Rpl30-ps1"
"22985";"Rpl30-ps10"
"22986";"Rpl30-ps11"
"22987";"Rpl30-ps2"
"22988";"Rpl30-ps3"
"22989";"Rpl30-ps5"
"22990";"Rpl30-ps6"
"22991";"Rpl30-ps8"
"22992";"Rpl30-ps9"
"22993";"Rpl31"
"22994";"Rpl31-ps1"
"22995";"Rpl31-ps10"
"22996";"Rpl31-ps11"
"22997";"Rpl31-ps12"
"22998";"Rpl31-ps13"
"22999";"Rpl31-ps14"
"23000";"Rpl31-ps15"
"23001";"Rpl31-ps16"
"23002";"Rpl31-ps17"
"23003";"Rpl31-ps18"
"23004";"Rpl31-ps20"
"23005";"Rpl31-ps21"
"23006";"Rpl31-ps22"
"23007";"Rpl31-ps23"
"23008";"Rpl31-ps24"
"23009";"Rpl31-ps25"
"23010";"Rpl31-ps4"
"23011";"Rpl31-ps5"
"23012";"Rpl31-ps6"
"23013";"Rpl31-ps7"
"23014";"Rpl31-ps8"
"23015";"Rpl31-ps9"
"23016";"Rpl32"
"23017";"Rpl32-ps"
"23018";"Rpl34"
"23019";"Rpl34-ps1"
"23020";"Rpl34-ps2"
"23021";"Rpl35"
"23022";"Rpl35-ps1"
"23023";"Rpl35a"
"23024";"Rpl35a-ps2"
"23025";"Rpl35a-ps3"
"23026";"Rpl35a-ps4"
"23027";"Rpl35a-ps5"
"23028";"Rpl35a-ps6"
"23029";"Rpl35a-ps7"
"23030";"Rpl36"
"23031";"Rpl36-ps1"
"23032";"Rpl36-ps10"
"23033";"Rpl36-ps2"
"23034";"Rpl36-ps3"
"23035";"Rpl36-ps4"
"23036";"Rpl36-ps7"
"23037";"Rpl36-ps8"
"23038";"Rpl36a"
"23039";"Rpl36a-ps1"
"23040";"Rpl36a-ps3"
"23041";"Rpl36a-ps4"
"23042";"Rpl36al"
"23043";"Rpl37"
"23044";"Rpl37a"
"23045";"Rpl37rt"
"23046";"Rpl38"
"23047";"Rpl38-ps1"
"23048";"Rpl38-ps2"
"23049";"Rpl39"
"23050";"Rpl39-ps"
"23051";"Rpl39l"
"23052";"Rpl3l"
"23053";"Rpl4"
"23054";"Rpl41"
"23055";"Rpl48-ps1"
"23056";"Rpl5"
"23057";"Rpl5-ps1"
"23058";"Rpl5-ps2"
"23059";"Rpl6"
"23060";"Rpl6l"
"23061";"Rpl7"
"23062";"Rpl7a"
"23063";"Rpl7a-ps10"
"23064";"Rpl7a-ps11"
"23065";"Rpl7a-ps12"
"23066";"Rpl7a-ps13"
"23067";"Rpl7a-ps3"
"23068";"Rpl7a-ps5"
"23069";"Rpl7a-ps8"
"23070";"Rpl7a-ps9"
"23071";"Rpl7l1"
"23072";"Rpl7l1-ps1"
"23073";"Rpl8"
"23074";"Rpl9"
"23075";"Rpl9-ps1"
"23076";"Rpl9-ps2"
"23077";"Rpl9-ps3"
"23078";"Rpl9-ps4"
"23079";"Rpl9-ps5"
"23080";"Rpl9-ps6"
"23081";"Rpl9-ps7"
"23082";"Rpl9-ps9"
"23083";"Rplp0"
"23084";"Rplp0-ps1"
"23085";"Rplp1"
"23086";"Rplp1-ps1"
"23087";"Rplp2"
"23088";"Rpn1"
"23089";"Rpn2"
"23090";"Rpp14"
"23091";"Rpp21"
"23092";"Rpp25"
"23093";"Rpp25l"
"23094";"Rpp30"
"23095";"Rpp38"
"23096";"Rpp40"
"23097";"Rprd1a"
"23098";"Rprd1b"
"23099";"Rprd2"
"23100";"Rprm"
"23101";"Rprml"
"23102";"Rps10"
"23103";"Rps10-ps1"
"23104";"Rps10-ps2"
"23105";"Rps10-ps3"
"23106";"Rps10-ps4"
"23107";"Rps11"
"23108";"Rps11-ps1"
"23109";"Rps11-ps2"
"23110";"Rps11-ps3"
"23111";"Rps11-ps4"
"23112";"Rps11-ps5"
"23113";"Rps12"
"23114";"Rps12-ps1"
"23115";"Rps12-ps10"
"23116";"Rps12-ps11"
"23117";"Rps12-ps12"
"23118";"Rps12-ps13"
"23119";"Rps12-ps14"
"23120";"Rps12-ps15"
"23121";"Rps12-ps16"
"23122";"Rps12-ps17"
"23123";"Rps12-ps18"
"23124";"Rps12-ps19"
"23125";"Rps12-ps20"
"23126";"Rps12-ps21"
"23127";"Rps12-ps22"
"23128";"Rps12-ps23"
"23129";"Rps12-ps24"
"23130";"Rps12-ps26"
"23131";"Rps12-ps3"
"23132";"Rps12-ps5"
"23133";"Rps12-ps6"
"23134";"Rps12-ps7"
"23135";"Rps12-ps9"
"23136";"Rps12l1"
"23137";"Rps13"
"23138";"Rps13-ps1"
"23139";"Rps13-ps2"
"23140";"Rps13-ps4"
"23141";"Rps13-ps5"
"23142";"Rps13-ps6"
"23143";"Rps13-ps7"
"23144";"Rps13-ps8"
"23145";"Rps14"
"23146";"Rps15"
"23147";"Rps15-ps2"
"23148";"Rps15a"
"23149";"Rps15a-ps1"
"23150";"Rps15a-ps2"
"23151";"Rps15a-ps3"
"23152";"Rps15a-ps4"
"23153";"Rps15a-ps5"
"23154";"Rps15a-ps6"
"23155";"Rps15a-ps7"
"23156";"Rps15a-ps8"
"23157";"Rps16"
"23158";"Rps16-ps2"
"23159";"Rps16-ps3"
"23160";"Rps17"
"23161";"Rps18"
"23162";"Rps18-ps1"
"23163";"Rps18-ps2"
"23164";"Rps18-ps3"
"23165";"Rps19"
"23166";"Rps19-ps1"
"23167";"Rps19-ps10"
"23168";"Rps19-ps11"
"23169";"Rps19-ps12"
"23170";"Rps19-ps13"
"23171";"Rps19-ps14"
"23172";"Rps19-ps2"
"23173";"Rps19-ps3"
"23174";"Rps19-ps4"
"23175";"Rps19-ps5"
"23176";"Rps19-ps6"
"23177";"Rps19-ps7"
"23178";"Rps19-ps8"
"23179";"Rps19-ps9"
"23180";"Rps19bp1"
"23181";"Rps2"
"23182";"Rps2-ps10"
"23183";"Rps2-ps11"
"23184";"Rps2-ps13"
"23185";"Rps2-ps2"
"23186";"Rps2-ps4"
"23187";"Rps2-ps5"
"23188";"Rps2-ps6"
"23189";"Rps2-ps9"
"23190";"Rps20"
"23191";"Rps21"
"23192";"Rps23"
"23193";"Rps23-ps1"
"23194";"Rps23-ps2"
"23195";"Rps24"
"23196";"Rps24-ps2"
"23197";"Rps24-ps3"
"23198";"Rps25"
"23199";"Rps25-ps1"
"23200";"Rps26"
"23201";"Rps26-ps1"
"23202";"Rps27"
"23203";"Rps27-ps1"
"23204";"Rps27a"
"23205";"Rps27a-ps1"
"23206";"Rps27a-ps2"
"23207";"Rps27l"
"23208";"Rps27rt"
"23209";"Rps28"
"23210";"Rps29"
"23211";"Rps29-ps"
"23212";"Rps3"
"23213";"Rps3a1"
"23214";"Rps3a2"
"23215";"Rps3a3"
"23216";"Rps4l"
"23217";"Rps4l-ps"
"23218";"Rps4x"
"23219";"Rps5"
"23220";"Rps6"
"23221";"Rps6-ps1"
"23222";"Rps6-ps2"
"23223";"Rps6-ps3"
"23224";"Rps6-ps4"
"23225";"Rps6ka1"
"23226";"Rps6ka2"
"23227";"Rps6ka3"
"23228";"Rps6ka4"
"23229";"Rps6ka5"
"23230";"Rps6ka6"
"23231";"Rps6kb1"
"23232";"Rps6kb2"
"23233";"Rps6kc1"
"23234";"Rps6kl1"
"23235";"Rps7"
"23236";"Rps8"
"23237";"Rps8-ps1"
"23238";"Rps8-ps2"
"23239";"Rps8-ps3"
"23240";"Rps8-ps4"
"23241";"Rps9"
"23242";"Rpsa"
"23243";"Rpsa-ps1"
"23244";"Rpsa-ps10"
"23245";"Rpsa-ps11"
"23246";"Rpsa-ps12"
"23247";"Rpsa-ps2"
"23248";"Rpsa-ps3"
"23249";"Rpsa-ps4"
"23250";"Rpsa-ps5"
"23251";"Rpsa-ps9"
"23252";"Rptn"
"23253";"Rptor"
"23254";"Rpusd1"
"23255";"Rpusd2"
"23256";"Rpusd3"
"23257";"Rpusd4"
"23258";"Rrad"
"23259";"Rraga"
"23260";"Rragb"
"23261";"Rragc"
"23262";"Rragd"
"23263";"Rras"
"23264";"Rras2"
"23265";"Rrbp1"
"23266";"Rreb1"
"23267";"Rrh"
"23268";"Rrm1"
"23269";"Rrm2"
"23270";"Rrm2b"
"23271";"Rrn3"
"23272";"Rrnad1"
"23273";"Rrp1"
"23274";"Rrp12"
"23275";"Rrp15"
"23276";"Rrp1b"
"23277";"Rrp36"
"23278";"Rrp7a"
"23279";"Rrp8"
"23280";"Rrp9"
"23281";"Rrs1"
"23282";"Rs1"
"23283";"Rsad1"
"23284";"Rsad2"
"23285";"Rsbn1"
"23286";"Rsbn1l"
"23287";"Rsc1a1"
"23288";"Rsf1"
"23289";"Rsl1"
"23290";"Rsl1d1"
"23291";"Rsl24d1"
"23292";"Rslcan18"
"23293";"Rsph1"
"23294";"Rsph10b"
"23295";"Rsph14"
"23296";"Rsph3a"
"23297";"Rsph3b"
"23298";"Rsph4a"
"23299";"Rsph6a"
"23300";"Rsph9"
"23301";"Rspo1"
"23302";"Rspo2"
"23303";"Rspo3"
"23304";"Rspo4"
"23305";"Rspry1"
"23306";"Rsrc1"
"23307";"Rsrc2"
"23308";"Rsrp1"
"23309";"Rsu1"
"23310";"Rtbdn"
"23311";"Rtca"
"23312";"Rtcb"
"23313";"Rtel1"
"23314";"Rtf1"
"23315";"Rtkn"
"23316";"Rtkn2"
"23317";"Rtl1"
"23318";"Rtn1"
"23319";"Rtn2"
"23320";"Rtn3"
"23321";"Rtn4"
"23322";"Rtn4ip1"
"23323";"Rtn4r"
"23324";"Rtn4rl1"
"23325";"Rtn4rl2"
"23326";"Rtp1"
"23327";"Rtp2"
"23328";"Rtp3"
"23329";"Rtp4"
"23330";"Rttn"
"23331";"Rubcn"
"23332";"Rubcnl"
"23333";"Rufy1"
"23334";"Rufy2"
"23335";"Rufy3"
"23336";"Rufy4"
"23337";"Rundc1"
"23338";"Rundc3a"
"23339";"Rundc3b"
"23340";"Runx1"
"23341";"Runx1t1"
"23342";"Runx2"
"23343";"Runx3"
"23344";"Rusc1"
"23345";"Rusc2"
"23346";"Ruvbl1"
"23347";"Ruvbl2"
"23348";"Rwdd1"
"23349";"Rwdd2a"
"23350";"Rwdd2b"
"23351";"Rwdd3"
"23352";"Rwdd4a"
"23353";"Rxfp1"
"23354";"Rxfp2"
"23355";"Rxfp3"
"23356";"Rxfp4"
"23357";"Rxra"
"23358";"Rxrb"
"23359";"Rxrg"
"23360";"Rybp"
"23361";"Rybp-ps"
"23362";"Ryk"
"23363";"Ryr1"
"23364";"Ryr2"
"23365";"Ryr3"
"23366";"S100a1"
"23367";"S100a10"
"23368";"S100a11"
"23369";"S100a11-ps"
"23370";"S100a13"
"23371";"S100a14"
"23372";"S100a16"
"23373";"S100a2"
"23374";"S100a3"
"23375";"S100a4"
"23376";"S100a5"
"23377";"S100a6"
"23378";"S100a7a"
"23379";"S100a8"
"23380";"S100a9"
"23381";"S100b"
"23382";"S100g"
"23383";"S100pbp"
"23384";"S100z"
"23385";"S1pr1"
"23386";"S1pr2"
"23387";"S1pr3"
"23388";"S1pr4"
"23389";"S1pr5"
"23390";"Saa1"
"23391";"Saa2"
"23392";"Saa3"
"23393";"Saa4"
"23394";"Saal1"
"23395";"Sac3d1"
"23396";"Sacm1l"
"23397";"Sacs"
"23398";"Sae1"
"23399";"Safb"
"23400";"Safb2"
"23401";"Sag"
"23402";"Sall1"
"23403";"Sall2"
"23404";"Sall3"
"23405";"Sall4"
"23406";"Samd1"
"23407";"Samd10"
"23408";"Samd11"
"23409";"Samd12"
"23410";"Samd13"
"23411";"Samd14"
"23412";"Samd15"
"23413";"Samd3"
"23414";"Samd4"
"23415";"Samd4b"
"23416";"Samd5"
"23417";"Samd7"
"23418";"Samd8"
"23419";"Samd9l"
"23420";"Samhd1"
"23421";"Samm50"
"23422";"Samsn1"
"23423";"Samt1"
"23424";"Samt2"
"23425";"Samt3"
"23426";"Samt4"
"23427";"Sap130"
"23428";"Sap18"
"23429";"Sap18b"
"23430";"Sap25"
"23431";"Sap30"
"23432";"Sap30bp"
"23433";"Sap30l"
"23434";"Sapcd1"
"23435";"Sapcd2"
"23436";"Sar1a"
"23437";"Sar1b"
"23438";"Saraf"
"23439";"Sardh"
"23440";"Sarm1"
"23441";"Sarnp"
"23442";"Sars"
"23443";"Sars2"
"23444";"Sart1"
"23445";"Sart3"
"23446";"Sash1"
"23447";"Sash3"
"23448";"Sass6"
"23449";"Sat1"
"23450";"Sat2"
"23451";"Satb1"
"23452";"Satb2"
"23453";"Satl1"
"23454";"Sav1"
"23455";"Saxo1"
"23456";"Saxo2"
"23457";"Saysd1"
"23458";"Sbds"
"23459";"Sbf1"
"23460";"Sbf2"
"23461";"Sbk1"
"23462";"Sbk2"
"23463";"Sbk3"
"23464";"Sbno1"
"23465";"Sbno2"
"23466";"Sbp"
"23467";"Sbpl"
"23468";"Sbsn"
"23469";"Sbspon"
"23470";"Sc5d"
"23471";"Scaf1"
"23472";"Scaf11"
"23473";"Scaf4"
"23474";"Scaf8"
"23475";"Scai"
"23476";"Scamp1"
"23477";"Scamp2"
"23478";"Scamp3"
"23479";"Scamp4"
"23480";"Scamp5"
"23481";"Scand1"
"23482";"Scap"
"23483";"Scaper"
"23484";"Scara3"
"23485";"Scara5"
"23486";"Scarb1"
"23487";"Scarb2"
"23488";"Scarf1"
"23489";"Scarf2"
"23490";"Sccpdh"
"23491";"Scd1"
"23492";"Scd2"
"23493";"Scd3"
"23494";"Scd4"
"23495";"Scel"
"23496";"Scfd1"
"23497";"Scfd2"
"23498";"Scg2"
"23499";"Scg3"
"23500";"Scg5"
"23501";"Scgb1a1"
"23502";"Scgb1b1-ps"
"23503";"Scgb1b10"
"23504";"Scgb1b11"
"23505";"Scgb1b12"
"23506";"Scgb1b13-ps"
"23507";"Scgb1b14-ps"
"23508";"Scgb1b15"
"23509";"Scgb1b16-ps"
"23510";"Scgb1b17"
"23511";"Scgb1b18"
"23512";"Scgb1b19"
"23513";"Scgb1b2"
"23514";"Scgb1b20"
"23515";"Scgb1b21"
"23516";"Scgb1b22-ps"
"23517";"Scgb1b23-ps"
"23518";"Scgb1b24"
"23519";"Scgb1b25-ps"
"23520";"Scgb1b26-ps"
"23521";"Scgb1b27"
"23522";"Scgb1b28-ps"
"23523";"Scgb1b29"
