"";"logFC.D10";"logFC.D20";"logFC.D30";"logFC.D40";"logFC.D50";"logFC.D60";"logCPM";"LR";"PValue";"FDR";"logFC.D0";"module"
"Ubr3";-0,104508784377359;-0,233323812863472;-0,118954425533337;-0,293533595798428;-0,152962602423109;-0,595824654263868;6,36118760572278;6,54755508427999;0,3647198742582;0,752843455075016;0;NA
"Pcdhb18";-0,968983699889094;-0,46772269260122;-1,204559856088;-1,35495583559666;-0,972174380031601;-1,86793311254549;-1,20519926218879;6,54483447984297;0,364995954374805;0,753258728948003;0;NA
"Trp53rkb";0,223639337340635;0,482608670260919;0,0963857719089568;0,797258329060976;0,519276465245859;1,03775061404715;1,92093891663035;6,54461710252041;0,365018019582256;0,753258728948003;0;NA
"Dag1";-0,0304300972861114;0,0839350674587677;-0,0352543835461545;-0,201028147881393;-0,0560808722293821;-0,543293872631191;8,1888416611373;6,54354425279232;0,365126934442505;0,753383423696308;0;NA
"Lyzl4";0,607817479567915;0,354895757080466;0,398015533787239;-0,273302296738178;-0,351412610970171;-1,24441713118784;-0,657995698273718;6,54231068055485;0,365252193796716;0,753541805207751;0;NA
"Golga7b";0,16078977711073;0,0197737217922917;0,731259725029815;-0,65405691807612;-0,110435299263058;-1,04040110334156;-0,0917705410071346;6,53841027201739;0,365648446512551;0,754207649255099;0;NA
"Gad2";-0,353124621250119;-0,615592893427023;-1,33393390508155;-0,816804006837587;-0,55380226747755;-1,13013996714663;1,17240150915394;6,53817829588722;0,365672023031387;0,754207649255099;0;NA
"Map4k4";-0,0420003255212685;-0,0775181877102343;-0,185504023119959;-0,0133730620840248;0,445093131764556;0,145339065592705;4,98382704394597;6,53626140297423;0,365866883972678;0,754509394250531;0;NA
"Trim17";-1,78585469512119;-0,597723560877307;-0,942650350195299;-0,222365560334781;-0,500116326282573;0,00717255589075978;-0,679434456724969;6,53566586674495;0,365927437714966;0,754534120740203;0;NA
"Lxn";0,161291295336916;0,22241025729289;-0,0881808367919717;0,137656923949318;0,0900455513096459;0,612674656815573;4,29755523479457;6,53438275967014;0,366057926994381;0,754703027031806;0;NA
"Mettl16";-0,14059308396044;0,110823419980585;-0,239921639471706;-0,0942398470312847;-0,135362515540995;0,451270445701651;4,07876530148357;6,53284504292412;0,36621435231795;0,754925353849541;0;NA
"Ro60";-0,25706758369239;-0,284571436919341;-0,409103092632918;-0,570116079517977;-0,421148922426199;-0,707036274571474;4,10070609907056;6,53152455661329;0,366348716941331;0,755102151116671;0;NA
"Ttc21b";-0,135708608917603;-0,284700061050004;-0,259099687066763;-0,425380719850526;-0,594617424300021;-0,763898252053422;3,47403353943831;6,52967631069272;0,366536840910318;0,755337138303745;0;NA
"Surf1";-0,00566049913467505;-0,267086913202963;-0,199212561232764;-0,138441820923867;-0,383660531775983;-0,548494172454401;5,18581997218775;6,52926299456758;0,366578919566521;0,755337138303745;0;NA
"Qtrt1";0,320238726367489;0,304429927954322;0,182681855658791;0,579532358007815;0,452140053871493;0,760372158184316;3,6819315604803;6,52863920923051;0,366642431932728;0,755337138303745;0;NA
"Nfatc2ip";0,0671694939613163;0,301462545583296;0,172669385530718;0,417585080399825;0,395777797170335;0,858074370709471;2,99143106694556;6,52849431439658;0,366657185884459;0,755337138303745;0;NA
"Inip";0,160828710226808;0,142485591735394;0,122669832789061;0,363257368618723;0,254579240460892;0,683253505889192;4,1674132579347;6,52202088328621;0,367316766948291;0,756595599638818;0;NA
"Ptprd";0,352574191264388;0,32634437421663;0,629743082203952;0,0416695492636327;0,444983992990275;0,323045125507794;4,872574084963;6,52112091009528;0,367408531067975;0,756684298409746;0;NA
"Cox7a2l";-0,0174491913638903;-0,0566385398740239;-0,223675168101216;0,0587357798648514;-0,294438958037747;-0,511994968878792;7,94444806405332;6,51873199332523;0,367652190029374;0,75697382519041;0;NA
"Zswim3";0,2133521365333;0,0655535407988656;-0,0106827852233782;-0,274094957917307;-0,365826517306173;-0,88871906894187;2,13575702551192;6,51822678690053;0,367703733262974;0,75697382519041;0;NA
"H2ac4";0,964465670160277;1,14320395963921;0,634231020162111;-0,578586836433428;0,783263180453308;1,45033909800656;-1,51205652785903;6,51817399565677;0,367709119532686;0,75697382519041;0;NA
"Tpr";-0,109682189699172;-0,228850241257351;-0,0347382323868992;-0,504163587783386;-0,0696428730473728;-0,387198381881646;6,0938641598209;6,5173651595861;0,367791651624496;0,75697382519041;0;NA
"Rhoq";0,0358220225760708;-0,0777325274190837;-0,175953430330292;-0,343091521855761;-0,0878100181802027;-0,521539944964089;5,21774178000938;6,51722821539117;0,367805626425555;0,75697382519041;0;NA
"Pfdn2";-0,0161507514053107;-0,0400744355174522;-0,182255010645582;0,321618936050468;0,0631293560622489;0,394137864264931;5,10588020498952;6,51644158010866;0,367885907681468;0,75697382519041;0;NA
"Hmgcl";0,332603189935633;0,000255954953750568;0,0732699222326514;0,466372899310152;0,0940184048207062;0,321597357264579;6,10634753381317;6,51639995616823;0,367890156015497;0,75697382519041;0;NA
"Dph5";0,113507354849786;-0,0357565754703732;-0,13619440398136;0,374904125559638;0,235619276863606;0,669018014540119;3,2664307757158;6,51589087965285;0,367942117507922;0,756980492547747;0;NA
"Nmu";-0,410584908276611;-0,372676580647218;-0,206800472562319;-0,958319081562265;-0,717855820419413;-1,31841808466289;1,00299384089467;6,51453351793546;0,368080688520481;0,757165319415161;0;NA
"Wdr13";0,0737325493977144;-0,137848961825375;-0,0428912303706798;-0,235601290057136;-0,208552462966809;-0,507234117956201;5,61804343338173;6,51395489117086;0,368139770692145;0,757186605406917;0;NA
"Ddx20";0,10375885897008;0,24240813415517;0,0672500882309331;0,348865715446462;0,321115744269028;0,703565796925475;3,90358994834769;6,51152680981743;0,368387768098147;0,757596393506407;0;NA
"Josd1";0,0803342299321257;-0,0780297352989038;-0,19114360044361;-0,0861273446633409;-0,204225183237314;-0,525618267905108;5,45562414799516;6,51021078166878;0,368522232055242;0,757772620360282;0;NA
"mt-Nd4";-0,143044926015237;-0,423414415824748;-0,356422287284082;-0,50026826528982;-0,381657291202145;-0,619050161560055;11,2370291967698;6,50946423876462;0,368598524552648;0,757829201531625;0;NA
"Nat8f3";-0,894185381322277;-0,499391275925978;0,202871638538081;-0,350855265963693;-0,267868246951715;-1,4995494555028;-0,0842321135325041;6,50797991270263;0,368750246966608;0,757969347984224;0;NA
"Fam174c";0,335782084381403;0,402219961115894;0,314431907955647;0,319723572940797;0,0911764073409888;0,844648440098856;3,21371965542407;6,50711184586466;0,368838997715624;0,757969347984224;0;NA
"Slc5a1";-0,0953165261167275;-0,21605037496129;-0,0939997341913792;-0,224262342403004;-0,370287903306847;-0,596493413809231;7,45663238804107;6,5067742809613;0,368873514202312;0,757969347984224;0;NA
"Rab35";-0,164343406028193;-0,042978367854898;-0,124409575302277;0,104717651971646;0,0187985324940086;0,394201711203915;6,14287228929382;6,50670964033024;0,36888012405391;0,757969347984224;0;NA
"Chn1";-0,235034665033943;-0,253352816836229;-0,422847940376629;-0,683850900513252;-0,208391470804083;-1,27616139467969;1,51317710994151;6,506411476389;0,368910613983182;0,757969347984224;0;NA
"Zfp553";0,223872935487099;0,114178728407968;0,107140388919956;-0,162327839414163;-0,177331038317843;-0,507641897386952;3,864526775095;6,50516818612711;0,369037770404222;0,758130350227476;0;NA
"Zfp286";-0,423651844235535;-0,50242711856224;-0,973473487073535;-0,835628350648536;-0,928323754909405;-1,74999918859691;-0,135529413658506;6,50128685842852;0,369434925655636;0,758662512866254;0;NA
"Cox18";0,236713141145403;0,41189793443477;0,448066337401059;0,330836590861616;0,480708002682939;1,0169359942699;2,58192747478147;6,50127709526103;0,369435925041769;0,758662512866254;0;NA
"Gadd45a";0,00757673170706089;0,123163718696468;0,36177262459206;0,4583149349405;0,181911978359155;0,516125221796192;4,67787428416434;6,50114675900142;0,369449266818999;0,758662512866254;0;NA
"Cavin4";1,80488444229273;1,84884428573505;0,950043334893752;0,980104408373958;1,29179819286077;0,543849363116106;-1,41621423220089;6,50072804234433;0,369492130711138;0,758662512866254;0;NA
"Polr1e";-0,165952079255862;0,21045761487311;-0,280733050768622;0,240110081479452;0,215365412346985;0,619297705465559;3,06952093139505;6,49581594805009;0,369995238040291;0,759595139195561;0;NA
"Ppp1r13b";-0,0277702677893802;-0,129239540461906;-0,223699199909721;-0,349653362607718;-0,242882787178755;-0,582753465725758;5,13266578588223;6,49245351922348;0,370339899136566;0,760202274129321;0;NA
"Ddx47";0,161592115645811;0,124513827419639;0,164717925691527;0,359770075924819;0,154506325238517;0,562593014945542;5,61932778555202;6,49073883921875;0,370515745702904;0,760462766312553;0;NA
"H2ac13";0,0932591418709522;-0,0345852313550053;0,172108880858406;0,707724637224093;0,80609450391701;1,45747013805649;-0,877014997503826;6,48966812956184;0,37062558015387;0,76058772141734;0;NA
"Rassf2";-0,164516024355405;0,285245484797764;-0,0696807536492182;-0,107815625168676;0,369284642208921;-0,221901908569701;4,08948615136114;6,48901823053396;0,370692258438889;0,76062409130547;0;NA
"Pgm2";-0,100139697037686;-0,0899749607611701;0,0384663344628507;0,251721892453708;0,104930573930084;0,405726467296996;6,41381241997751;6,48735646056483;0,370862790368173;0,760873520923057;0;NA
"Insig2";0,214893679309832;0,155195190742952;0,162577899072752;0,485392981536071;0,291540387473223;0,581817950956652;4,98184154444963;6,48589315128499;0,371013001120436;0,761081198627967;0;NA
"Tmem256";0,138915053188546;0,287488016073228;-0,121420758078568;0,451045983834824;0,0110589496383417;0,246691112873362;5,6270366932143;6,48485044835767;0,3711200617455;0,761200316744533;0;NA
"Scap";-0,0845280421303491;-0,112308652214513;-0,271603641151499;-0,333796278216803;-0,326677759666206;-0,543719072852825;5,96322854519123;6,48337029259281;0,371272075035416;0,761411593165952;0;NA
"Terb1";0,726574604670109;-0,0327213777157829;1,52323848008836;0,090585240697174;0,29311813049096;1,41636158961372;-1,53142504399471;6,48142371051945;0,371472056324027;0,761688053965002;0;NA
"Apoc4";-0,847695625015956;-0,4963021670382;0,270336583055471;-0,270248350814758;0,388129003355993;-1,62934284670495;-1,436351793099;6,48019658778096;0,371598162563828;0,761688053965002;0;NA
"Rnf186";0,144010832079744;0,0655690283105363;-0,145347051880832;-0,0713425942382732;-0,439939505727175;-0,171716486715743;6,52703528050078;6,47993072414934;0,371625488153985;0,761688053965002;0;NA
"Clgn";-0,64953284940506;0,670670011937558;0,201006581216926;1,32772688993948;0,500240046879272;0,575609495621943;-1,20887963601138;6,47940367203668;0,371679662929797;0,761688053965002;0;NA
"9930012K11Rik";0,652161540784913;0,461414528253232;0,574295683862397;1,26055931702225;1,20346331633144;0,819267776523067;1,03726037829267;6,47938512760883;0,371681569178984;0,761688053965002;0;NA
"Rnf150";-0,157205395295697;0,0688048763228012;0,00515447507524094;-0,666233659853994;0,0517067454540479;-0,7927610389918;2,2171127138632;6,47919586086136;0,371701024983114;0,761688053965002;0;NA
"Llph-ps2";0,420226579837232;0,320667239813087;0,136495614860615;0,670308538118164;0,201938526784091;0,743299496696566;3,2931062019864;6,47628120276908;0,372000728204271;0,762201676659601;0;NA
"Lhcgr";1,85511351275671;0,140757002377107;0,754971871202041;0,228780728962401;0,762816034542792;0,0708777686710374;-1,97543843612345;6,47489538262655;0,372143285422921;0,762393225951466;0;NA
"Rgs9bp";-1,21900898113958;-1,35251931143795;-1,44633182272519;-0,862487037908335;-1,24967521597841;-2,09422026590698;-1,59022254094122;6,47438343063193;0,372195958700826;0,762400607822641;0;NA
"Mvb12a";0,0665436470550819;0,241744854720017;0,14422297972941;0,349096072028853;0,0521988908085591;0,510587066265412;6,28959092177523;6,47135170017514;0,372507990397239;0,762939183601621;0;NA
"Pim2";0,0678769171642995;0,113955640740413;0,391628286002548;0,300956126437624;0,33391117335799;0,888182318168351;2,72655166545371;6,46967470849925;0,372680667315559;0,76317447503188;0;NA
"Olfr1459";-0,354422667390912;-0,978561380655213;-0,263471940996157;0,385511363741652;0,154789211122665;0,814262398106827;-0,500861885730098;6,46928199858583;0,372721111961247;0,76317447503188;0;NA
"1810046K07Rik";0,850549286242236;0,112486770759369;0,395977884892197;0,92810674151999;0,587512010571556;-0,918172087725747;-0,809411831601793;6,46845088021465;0,372806717678214;0,763249172824668;0;NA
"Rad52";0,283717984088598;0,0942460534386229;0,688552297467138;-0,372092220306474;-0,0763966663492305;-0,395336928389951;2,14992773829753;6,46786393087714;0,372867182010269;0,763272385624974;0;NA
"Lpar4";0,333990064257881;-0,660696801717135;-0,125504987442627;-0,808433642397519;0,689195954972507;0,69111276948829;-0,527377096945165;6,46678388863612;0,3729784597871;0,763366866476689;0;NA
"Grip1";0,426380235198886;0,823017022687631;0,669199604683269;0,57904174025666;0,909682626855518;1,73538143621106;-0,399699221869551;6,46624362868678;0,373034131884263;0,763366866476689;0;NA
"Fgf12";0,123424994643549;0,236420753078587;0,316393220440704;0,170371027075021;0,117742434186983;-1,68623565410405;-0,711010824044492;6,46598549721799;0,37306073354943;0,763366866476689;0;NA
"Ubald2";0,357261156186331;0,175948968511626;0,467733488658921;0,56277492500146;0,35758318232016;0,517532683036363;7,47143176478016;6,46434758926103;0,373229558202525;0,763611752145461;0;NA
"Jazf1";0,0943315920333302;-0,0581505582135083;0,0948012742613505;-1,10581371268533;-0,245321360500089;-1,05172282946382;0,237605453266366;6,46176155354758;0,37349621687443;0,763957157786307;0;NA
"Npnt";-0,261997852470796;-0,537107850062628;-0,687077988689509;-0,653649161889978;-0,753248976508369;-1,67797205239232;0,181884687346243;6,46175665556832;0,373496722053472;0,763957157786307;0;NA
"Nt5dc3";-0,0664784122302896;-0,0586425287338117;-0,150909921938337;-0,198766169539151;-0,0205492528443029;-0,695921679272833;4,03586326767927;6,460893670408;0,373585737957622;0,764038648235826;0;NA
"Rpl10";-0,0487964881907122;0,0230724644710915;-0,217123953726243;0,199769691091751;-0,12726366231296;0,368922343095316;7,0232623808575;6,45927464128888;0,373752778379083;0,764279668027877;0;NA
"Nupr1l";0,568755584812817;0,945296180012663;0,674071970941604;1,93513512681685;1,2159703285466;0,797794646735471;-1,12156295502092;6,45814481745355;0,373869376428527;0,764397310013822;0;NA
"Vmn2r23";0,913354326732657;1,23649165468288;0,580402325370555;0,450538650062772;1,89900404889656;0,377245901807997;-1,56896842427575;6,45776377811724;0,373908705419647;0,764397310013822;0;NA
"Cap1";-0,127377925125408;-0,0291744885777907;-0,10876012751279;0,141677183363651;0,100898497736353;0,461895884029779;8,59853699489106;6,45697656892445;0,373989966281471;0,764424467826949;0;NA
"Gpx3";-0,405387952870644;-0,153722956477456;-0,396646274032414;0,135126874614497;-0,076923643346359;-0,275849108342222;5,17920095536087;6,45643559995661;0,374045815679062;0,764424467826949;0;NA
"Pcdhb4";0,104884279852475;1,57630817444526;0,599470949615371;0,133910338315216;0,747157983584223;0,980044542456426;-1,02147724155972;6,45620532814816;0,374069590583014;0,764424467826949;0;NA
"Thada";0,0694856332876199;0,156276136120914;0,31116391656597;-0,297550344808195;0,132617584361001;-0,416612039226376;3,72107782337317;6,4545368910322;0,374241883039106;0,764675414775248;0;NA
"Vangl2";0,0514708681911392;-0,457564251210982;-0,277104834864141;-0,309019686611051;0,124698816917108;-1,08976980602894;1,56048424463005;6,45406305745711;0,374290823799045;0,764675414775248;0;NA
"Bend6";-0,209163901489515;-0,343216315689166;-0,908116798100615;-1,03985938810648;-0,993514922961703;-1,79861695790359;-0,874771371136881;6,45237034188327;0,374465695004211;0,764921729462926;0;NA
"Pthlh";-0,555383025256643;0,025081888473167;-0,190984838732688;0,079401810993437;0,319634680621629;0,942606698136103;0,465262442478479;6,45169217974177;0,374535770422346;0,764921729462926;0;NA
"Prokr1";-0,631766771206548;0,115039820912672;-0,875095115150259;-0,765474427655685;0,0642357657351192;-1,54713097795599;-0,758884018141806;6,45116273352086;0,37459048509862;0,764921729462926;0;NA
"Zfp966";-0,370502965421586;0,0705887080428695;-0,84973261860125;-0,86372733855859;-0,246966518697171;-0,893559253659804;1,42071689472153;6,45055689287688;0,374653101372554;0,764921729462926;0;NA
"Zswim8";-0,0764298473042168;-0,125165275631295;-0,0706284168405717;-0,203023479961174;-0,0993906342867044;-0,620163345081982;5,09209833036309;6,45051384878243;0,374657550441711;0,764921729462926;0;NA
"Bag4";0,178350930215167;0,0869877030598768;-0,0538306593264975;0,115077321356752;-0,282699952573107;-0,39313535878933;4,65483541251669;6,44938100516865;0,374774655064434;0,764998065091494;0;NA
"Ccdc63";0,0213153497580956;0,304576364646191;1,00133863484967;1,7750178071569;0,809305889694206;1,01258711826188;-1,72459678945431;6,44919955926361;0,374793413881474;0,764998065091494;0;NA
"Smim24";0,0323856094651297;0,317128707896242;0,432864504368266;0,117507145634539;0,33990553202817;-0,13253446014626;7,85454769088213;6,44619286142481;0,37510435595643;0,765532165834107;0;NA
"Nrtn";0,0884768016385275;-0,132077178507813;-0,542923574885641;-0,00440175994812763;-0,375893836479846;-0,940266565542895;2,15764292693703;6,4455787784063;0,375167884075999;0,765561257537274;0;NA
